gesture,gesture_num,timestamp,aX,aY,aZ,gX,gY,gZ,temp
rotate_ccw,1,1839,-0.035,0.007,0.894,21.802,3.641,-0.145,25.24
rotate_ccw,1,1850,-0.042,0.003,0.921,18.015,3.153,0.573,25.24
rotate_ccw,1,1860,-0.036,-0.006,0.919,16.092,3.649,1.137,25.14
rotate_ccw,1,1870,-0.032,-0.016,0.923,16.336,3.137,1.351,25.24
rotate_ccw,1,1882,-0.022,-0.005,0.922,17.313,2.695,1.107,25.24
rotate_ccw,1,1892,-0.034,-0.008,0.914,14.977,2.733,1.527,25.24
rotate_ccw,1,1902,-0.032,-0.024,0.914,14.092,3.107,1.351,25.28
rotate_ccw,1,1912,-0.034,-0.036,0.899,15.435,3.137,0.748,25.24
rotate_ccw,1,1924,-0.039,-0.030,0.895,15.168,2.809,1.107,25.28
rotate_ccw,1,1934,-0.041,-0.023,0.894,17.527,3.252,0.656,25.24
rotate_ccw,1,1944,-0.042,-0.012,0.894,21.237,2.710,0.389,25.09
rotate_ccw,1,1955,-0.048,-0.001,0.904,20.656,3.061,0.809,25.24
rotate_ccw,1,1966,-0.031,-0.007,0.911,19.221,3.382,1.344,25.28
rotate_ccw,1,1976,-0.040,-0.012,0.917,19.420,2.924,1.168,25.24
rotate_ccw,1,1987,-0.039,-0.019,0.906,19.985,3.336,0.565,25.28
rotate_ccw,1,1997,-0.037,-0.014,0.923,18.191,2.916,0.702,25.28
rotate_ccw,1,2008,-0.032,-0.014,0.908,16.656,3.748,0.947,25.28
rotate_ccw,1,2019,-0.040,-0.007,0.901,16.389,3.046,1.076,25.19
rotate_ccw,1,2029,-0.027,-0.022,0.919,16.084,3.885,0.504,25.28
rotate_ccw,1,2039,-0.041,-0.021,0.904,18.565,2.924,0.305,25.24
rotate_ccw,1,2050,-0.026,-0.021,0.906,16.275,2.924,0.527,25.28
rotate_ccw,1,2061,-0.039,-0.014,0.901,15.771,2.931,0.649,25.24
rotate_ccw,1,2071,-0.039,-0.019,0.904,16.641,3.382,0.015,25.19
rotate_ccw,1,2081,-0.037,-0.025,0.900,19.802,3.229,0.458,25.19
rotate_ccw,1,2093,-0.037,-0.013,0.904,21.954,3.221,0.084,25.19
rotate_ccw,1,2103,-0.043,0.002,0.909,22.023,2.802,0.298,25.28
rotate_ccw,1,2113,-0.027,-0.012,0.889,20.977,3.695,1.573,25.19
rotate_ccw,1,2124,-0.042,-0.014,0.906,23.183,2.496,0.954,25.24
rotate_ccw,1,2135,-0.031,-0.013,0.905,23.977,3.618,0.588,25.19
rotate_ccw,1,2145,-0.039,-0.009,0.924,20.969,2.580,0.817,25.28
rotate_ccw,1,2155,-0.034,-0.032,0.936,20.573,3.344,0.374,25.19
rotate_ccw,1,2166,-0.039,-0.030,0.907,21.626,2.557,-0.573,25.19
rotate_ccw,1,2177,-0.032,-0.015,0.922,20.542,2.076,-0.656,25.28
rotate_ccw,1,2187,-0.040,-0.008,0.901,17.519,2.763,0.351,25.28
rotate_ccw,1,2198,-0.044,-0.003,0.898,19.153,2.901,0.229,25.19
rotate_ccw,1,2208,-0.040,0.002,0.898,20.893,2.962,0.702,25.28
rotate_ccw,1,2219,-0.055,-0.007,0.899,21.702,4.153,0.634,25.28
rotate_ccw,1,2230,-0.027,-0.024,0.924,22.374,3.511,-0.092,25.33
rotate_ccw,1,2240,-0.036,-0.024,0.915,20.504,3.122,-0.458,25.28
rotate_ccw,1,2250,-0.034,-0.013,0.920,17.511,2.863,0.321,25.19
rotate_ccw,1,2260,-0.026,-0.003,0.896,15.695,3.412,0.916,25.28
rotate_ccw,1,2272,-0.030,-0.008,0.909,16.336,2.733,1.458,25.28
rotate_ccw,1,2282,-0.037,-0.006,0.890,19.176,3.565,1.183,25.28
rotate_ccw,1,2292,-0.029,-0.002,0.894,21.038,3.344,0.901,25.19
rotate_ccw,1,2304,-0.037,-0.005,0.896,21.084,3.679,1.473,25.28
rotate_ccw,1,2314,-0.042,-0.003,0.903,20.313,4.015,1.557,25.28
rotate_ccw,1,2324,-0.038,-0.010,0.925,16.817,3.939,2.076,25.19
rotate_ccw,1,2335,-0.029,-0.021,0.936,14.542,3.840,2.038,25.19
rotate_ccw,1,2345,-0.033,-0.017,0.922,15.588,3.336,0.450,25.28
rotate_ccw,1,2356,-0.043,-0.008,0.913,17.496,3.389,-0.511,25.28
rotate_ccw,1,2366,-0.042,-0.000,0.897,17.290,3.924,0.901,25.28
rotate_ccw,1,2377,-0.036,0.011,0.889,17.183,4.763,1.786,25.28
rotate_ccw,1,2387,-0.036,0.009,0.880,17.008,6.481,3.168,25.38
rotate_ccw,1,2398,-0.030,0.008,0.862,18.489,7.336,4.031,25.28
rotate_ccw,1,2409,-0.025,-0.020,0.888,16.328,8.275,6.252,25.28
rotate_ccw,1,2419,0.003,-0.076,0.854,9.893,6.008,12.954,25.28
rotate_ccw,1,2429,0.013,-0.087,0.844,4.649,-11.824,22.847,25.28
rotate_ccw,1,2441,0.056,-0.138,0.869,2.634,-27.595,42.282,25.33
rotate_ccw,1,2451,-0.022,-0.081,0.934,-4.824,-39.023,72.740,25.33
rotate_ccw,1,2461,-0.131,0.478,0.545,-49.069,-52.008,110.130,25.28
rotate_ccw,1,2472,0.198,-0.237,0.895,-81.878,-146.244,134.794,25.24
rotate_ccw,1,2483,-0.022,0.023,0.912,-62.443,-96.557,95.618,25.33
rotate_ccw,1,2494,0.021,0.074,0.899,-19.443,-42.557,45.962,25.19
rotate_ccw,1,2504,0.048,0.051,0.924,25.122,-10.954,25.557,25.28
rotate_ccw,1,2515,-0.003,-0.017,0.920,49.145,8.672,25.992,25.33
rotate_ccw,1,2526,0.010,-0.106,0.967,58.389,14.427,25.840,25.33
rotate_ccw,1,2536,-0.028,-0.117,0.951,60.519,20.840,19.557,25.28
rotate_ccw,1,2547,-0.052,-0.085,0.918,58.527,17.779,10.557,25.24
rotate_ccw,1,2557,0.035,-0.076,0.941,58.840,38.267,-3.634,25.28
rotate_ccw,1,2568,-0.011,-0.074,1.095,55.740,21.420,-20.954,25.33
rotate_ccw,1,2579,0.035,0.013,0.995,20.031,23.221,-26.260,25.24
rotate_ccw,1,2589,-0.043,0.017,1.016,-8.137,35.519,-30.649,25.24
rotate_ccw,1,2600,-0.009,0.046,1.023,-18.519,23.145,-29.557,25.14
rotate_ccw,1,2611,-0.021,-0.004,0.954,-20.672,21.847,-35.557,25.19
rotate_ccw,1,2622,-0.017,0.010,0.864,-12.901,9.809,-29.893,25.14
rotate_ccw,1,2632,-0.018,0.003,0.822,5.557,13.595,-24.076,25.24
rotate_ccw,1,2642,-0.029,0.039,0.800,37.221,12.496,-23.885,25.28
rotate_ccw,1,2654,-0.018,0.006,0.796,55.527,18.076,-23.504,25.24
rotate_ccw,1,2664,-0.006,-0.036,0.850,53.748,19.779,-18.725,25.28
rotate_ccw,1,2674,0.023,-0.118,0.852,51.985,24.702,-23.061,25.28
rotate_ccw,1,2685,0.001,-0.103,0.896,52.786,23.092,-25.435,25.24
rotate_ccw,1,2696,0.015,-0.134,0.983,46.496,18.542,-27.901,25.28
rotate_ccw,1,2707,0.013,-0.062,1.016,31.573,9.336,-30.901,25.33
rotate_ccw,1,2717,0.015,-0.024,0.986,24.954,4.481,-33.863,25.28
rotate_ccw,1,2727,-0.004,-0.013,0.961,35.595,-8.038,-35.458,25.19
rotate_ccw,1,2739,-0.015,0.028,0.921,53.344,-19.588,-45.641,25.19
rotate_ccw,1,2749,-0.031,0.061,0.892,70.198,-20.504,-52.649,25.24
rotate_ccw,1,2760,-0.026,0.087,0.854,84.328,-16.565,-59.664,25.19
rotate_ccw,1,2770,-0.055,0.075,0.859,89.954,-7.588,-71.649,25.33
rotate_ccw,1,2781,-0.084,0.068,0.927,95.886,-17.756,-81.832,25.19
rotate_ccw,1,2792,-0.068,0.083,0.919,111.092,-56.588,-84.924,25.33
rotate_ccw,1,2802,0.011,0.109,0.887,116.573,-47.305,-90.336,25.28
rotate_ccw,1,2813,0.048,0.157,0.949,113.824,-36.405,-93.832,25.33
rotate_ccw,1,2824,0.007,0.173,0.976,93.267,-2.985,-88.687,25.33
rotate_ccw,1,2834,0.026,0.074,1.044,68.840,35.511,-80.412,25.33
rotate_ccw,1,2845,0.008,0.057,1.001,50.580,25.595,-85.664,25.28
rotate_ccw,1,2855,0.017,0.025,0.997,22.176,-5.725,-59.198,25.24
rotate_ccw,1,2867,0.085,0.080,0.856,8.824,-0.710,-53.504,25.33
rotate_ccw,1,2877,0.047,0.064,0.780,18.137,-1.290,-60.977,25.24
rotate_ccw,1,2887,-0.055,0.080,0.814,40.420,-32.366,-44.481,25.24
rotate_ccw,1,2898,0.060,0.114,0.861,55.893,-40.053,-25.023,25.38
rotate_ccw,1,2909,0.005,0.202,0.857,55.122,-13.000,-29.328,25.24
rotate_ccw,1,2919,0.083,0.133,0.901,54.794,-30.710,-25.527,25.24
rotate_ccw,1,2930,0.231,0.063,0.881,54.359,-19.435,1.450,25.33
rotate_ccw,1,2940,0.034,0.046,0.963,40.947,-17.924,10.718,25.24
rotate_ccw,1,2952,-0.032,0.025,0.950,19.557,-8.115,-6.618,25.28
rotate_ccw,1,2962,0.101,0.104,0.954,3.702,0.313,-5.618,25.38
rotate_ccw,1,2972,0.063,0.171,0.931,-4.702,-2.115,-0.137,25.19
rotate_ccw,1,2983,0.042,0.163,0.908,-6.550,2.252,3.687,25.28
rotate_ccw,1,2994,0.024,0.153,0.869,-4.771,6.603,7.122,25.19
rotate_ccw,1,3004,0.031,0.155,0.846,0.443,9.947,6.695,25.33
rotate_ccw,1,3014,0.039,0.120,0.863,4.496,19.229,5.985,25.24
rotate_ccw,1,3025,0.006,0.109,0.841,10.809,25.504,3.573,25.24
rotate_ccw,1,3036,0.053,0.066,0.900,16.588,20.969,10.794,25.33
rotate_ccw,1,3046,0.025,0.078,0.967,21.840,15.389,17.863,25.19
rotate_ccw,1,3057,0.136,-0.016,0.916,3.565,36.084,32.893,25.33
rotate_ccw,1,3067,0.008,0.094,0.963,4.725,31.695,31.160,25.33
rotate_ccw,1,3078,0.033,0.148,0.877,9.527,24.550,24.863,25.33
rotate_ccw,1,3089,0.024,0.094,0.901,3.626,36.481,14.290,25.28
rotate_ccw,1,3099,0.019,0.111,0.936,-6.969,23.435,11.992,25.24
rotate_ccw,1,3110,0.033,0.098,0.918,-27.099,10.145,4.718,25.24
rotate_ccw,1,3121,-0.021,0.048,0.953,-50.557,0.313,7.672,25.28
rotate_ccw,1,3131,0.009,0.082,0.979,-81.427,-6.527,14.695,25.28
rotate_ccw,1,3142,-0.031,-0.030,0.905,-109.107,-4.107,15.191,25.28
rotate_ccw,1,3152,-0.004,-0.089,0.853,-102.145,-10.626,20.344,25.24
rotate_ccw,1,3163,0.019,-0.053,0.884,-82.550,-25.969,23.977,25.28
rotate_ccw,1,3174,0.039,-0.015,0.921,-69.023,-29.458,23.664,25.33
rotate_ccw,1,3184,0.048,0.001,0.941,-60.794,-26.832,18.878,25.28
rotate_ccw,1,3195,0.110,0.058,0.896,-45.611,-19.382,6.954,25.33
rotate_ccw,1,3206,0.086,0.035,0.873,-33.076,-8.405,-15.168,25.33
rotate_ccw,1,3216,0.033,-0.069,0.800,-3.763,-1.771,-30.221,25.28
rotate_ccw,1,3227,0.057,-0.039,0.858,16.908,-8.802,-32.817,25.19
rotate_ccw,1,3237,0.028,-0.005,0.859,14.412,0.137,-32.008,25.42
rotate_ccw,1,3248,0.007,0.009,0.863,6.550,9.916,-33.435,25.24
rotate_ccw,1,3259,0.040,-0.033,0.904,0.389,3.427,-27.244,25.24
rotate_ccw,1,3269,0.043,-0.048,0.983,-6.580,1.015,-21.130,25.33
rotate_ccw,1,3279,0.040,-0.037,1.022,-6.069,0.076,-23.137,25.33
rotate_ccw,1,3291,0.041,-0.073,0.984,2.802,-4.000,-21.634,25.33
rotate_ccw,1,3301,0.011,-0.048,0.946,25.710,-11.443,-21.779,25.24
rotate_ccw,1,3311,0.092,-0.109,0.989,58.939,-19.053,-25.481,25.38
rotate_ccw,1,3322,0.057,0.012,0.921,65.221,-0.603,-18.527,25.33
rotate_ccw,1,3333,-0.016,-0.005,0.898,50.092,0.756,-15.954,25.33
rotate_ccw,1,3343,0.057,-0.085,0.882,41.855,16.229,-20.756,25.24
rotate_ccw,1,3354,-0.008,-0.051,0.846,32.298,22.809,-23.282,25.33
rotate_ccw,1,3364,-0.054,-0.032,0.699,23.153,14.603,1.756,25.33
rotate_ccw,1,3376,0.013,-0.039,0.806,25.802,3.328,14.901,25.28
rotate_ccw,1,3386,0.065,-0.003,0.885,5.924,0.557,22.130,25.28
rotate_ccw,1,3396,0.092,-0.061,0.985,12.267,8.962,5.710,25.38
rotate_ccw,1,3407,0.010,0.006,0.957,19.618,15.855,2.298,25.28
rotate_ccw,1,3418,-0.004,-0.033,0.988,28.382,2.489,4.237,25.28
rotate_ccw,1,3428,0.082,-0.067,1.010,35.595,0.069,7.542,25.28
rotate_ccw,1,3439,0.105,-0.052,0.966,35.595,3.069,6.664,25.28
rotate_ccw,1,3449,0.072,-0.078,0.918,42.389,-0.779,7.809,25.28
rotate_ccw,1,3460,0.054,-0.035,0.921,50.450,-13.511,11.038,25.33
rotate_ccw,1,3471,0.048,0.001,0.897,49.924,-8.298,9.351,25.33
rotate_ccw,1,3481,0.009,0.015,0.813,46.550,1.985,8.344,25.24
rotate_ccw,1,3491,0.055,-0.053,0.858,47.740,-4.557,3.725,25.33
rotate_ccw,1,3502,0.083,-0.091,0.948,52.649,-14.298,-7.847,25.24
rotate_ccw,1,3513,0.041,-0.062,0.968,50.542,-31.397,-2.351,25.28
rotate_ccw,1,3523,0.116,-0.021,0.971,40.092,-38.443,3.664,25.33
rotate_ccw,1,3534,0.148,0.041,0.928,38.962,-21.267,0.916,25.33
rotate_ccw,1,3545,0.110,0.041,0.911,37.427,-0.794,3.779,25.38
rotate_ccw,1,3555,0.022,0.028,0.951,41.901,-8.611,13.664,25.28
rotate_ccw,1,3566,0.045,0.043,0.929,43.092,-8.061,21.397,25.38
rotate_ccw,1,3576,0.005,0.035,0.893,45.221,-9.198,21.626,25.38
rotate_ccw,1,3587,0.025,-0.019,0.847,39.031,-9.458,27.008,25.33
rotate_ccw,1,3598,0.075,0.016,0.888,30.557,-4.137,26.893,25.24
rotate_ccw,1,3608,0.086,0.025,0.888,13.603,9.947,33.901,25.28
rotate_ccw,1,3618,-0.862,-0.265,1.029,-7.290,-37.557,152.863,25.28
rotate_ccw,1,3630,0.715,-0.184,0.899,20.229,-5.832,114.053,25.24
rotate_ccw,1,3640,0.167,0.219,1.109,63.924,12.008,30.977,25.28
rotate_ccw,1,3651,0.006,0.135,0.848,53.664,5.191,24.351,25.14
rotate_ccw,1,3661,0.102,0.061,0.872,50.740,-2.160,26.878,25.24
rotate_ccw,1,3672,0.069,0.096,0.852,53.580,3.168,17.298,25.42
rotate_ccw,1,3683,0.037,0.134,0.806,52.176,7.603,8.534,25.28
rotate_ccw,1,3693,0.065,0.098,0.849,48.405,16.878,5.618,25.42
rotate_ccw,1,3703,0.077,0.037,0.890,52.565,11.557,9.260,25.19
rotate_ccw,1,3715,0.069,0.015,0.906,50.374,3.740,16.977,25.33
rotate_ccw,1,3725,0.094,0.036,0.936,43.137,-6.374,15.275,25.24
rotate_ccw,1,3735,0.125,0.066,0.935,27.282,-3.847,14.198,25.24
rotate_ccw,1,3746,0.163,0.094,0.918,5.221,22.046,10.718,25.28
rotate_ccw,1,3757,0.097,0.068,0.922,-0.176,28.740,8.466,25.28
rotate_ccw,1,3767,0.092,0.069,0.880,4.015,32.817,2.718,25.28
rotate_ccw,1,3778,0.067,0.069,0.885,10.282,23.137,-3.725,25.38
rotate_ccw,1,3788,0.058,0.057,0.929,13.832,19.023,-6.649,25.33
rotate_ccw,1,3799,0.058,0.030,0.904,19.107,16.282,-9.092,25.33
rotate_ccw,1,3810,0.066,0.040,0.958,24.214,5.794,-7.221,25.33
rotate_ccw,1,3820,0.037,0.071,0.906,26.679,12.153,-6.672,25.28
rotate_ccw,1,3830,0.063,0.096,0.934,35.924,2.168,-3.534,25.28
rotate_ccw,1,3842,0.086,0.038,0.958,47.336,2.389,-14.153,25.28
rotate_ccw,1,3852,0.052,0.108,0.951,36.214,17.969,-11.435,25.24
rotate_ccw,1,3862,0.081,0.093,0.928,23.206,14.221,-13.763,25.38
rotate_ccw,1,3873,0.085,0.075,0.919,11.664,11.206,-15.664,25.33
rotate_ccw,1,3884,0.060,0.108,0.897,-1.137,15.084,-14.817,25.24
rotate_ccw,1,3895,0.036,0.099,0.847,-0.252,14.603,-14.290,25.28
rotate_ccw,1,3905,0.008,0.102,0.793,11.618,14.641,-11.466,25.28
rotate_ccw,1,3915,0.045,0.122,0.834,21.267,18.550,-14.260,25.33
rotate_ccw,1,3927,0.045,0.036,0.771,19.695,28.282,-22.282,25.28
rotate_ccw,1,3937,0.042,0.047,0.855,9.237,25.504,-17.901,25.33
rotate_ccw,1,3948,0.068,0.147,0.998,0.878,28.855,-14.405,25.33
rotate_ccw,1,3958,0.073,0.094,1.098,6.015,21.847,-14.160,25.33
rotate_ccw,1,3969,0.027,0.063,1.027,0.443,11.229,-13.099,25.19
rotate_ccw,1,3980,0.044,0.059,0.973,-3.618,4.519,-18.298,25.33
rotate_ccw,1,3990,-0.017,0.098,0.930,-4.008,5.015,-21.137,25.24
rotate_ccw,1,4000,-0.047,0.132,0.864,-7.924,0.076,-18.672,25.33
rotate_ccw,1,4012,-0.022,0.104,0.891,-13.328,9.855,-15.420,25.24
rotate_ccw,1,4022,-0.000,0.051,0.834,6.053,9.557,-19.298,25.33
rotate_ccw,1,4032,0.013,-0.017,0.846,23.458,-2.389,-19.008,25.33
rotate_ccw,1,4043,0.044,0.029,0.912,26.817,-0.710,-21.573,25.28
rotate_ccw,1,4054,0.028,0.041,0.920,32.221,-9.779,-25.412,25.28
rotate_ccw,1,4064,-0.005,0.057,0.927,38.168,-25.420,-29.756,25.24
rotate_ccw,1,4075,0.054,0.069,0.926,31.099,-20.290,-24.107,25.33
rotate_ccw,1,4085,0.034,0.036,0.975,2.992,-12.649,-8.588,25.28
rotate_ccw,1,4096,0.071,-0.008,0.947,-34.992,-18.641,-3.908,25.33
rotate_ccw,1,4107,0.104,-0.131,0.881,-65.290,-38.756,20.122,25.33
rotate_ccw,1,4117,0.123,-0.000,0.880,-45.023,-51.282,26.244,25.28
rotate_ccw,1,4128,0.103,0.047,0.896,-16.786,-53.282,24.695,25.14
rotate_ccw,1,4139,0.078,0.017,0.949,15.466,-27.115,18.160,25.38
rotate_ccw,1,4149,0.088,-0.042,0.964,17.405,-12.687,13.939,25.24
rotate_ccw,1,4160,0.094,-0.084,1.000,35.282,-13.282,3.565,25.33
rotate_ccw,1,4170,0.135,-0.130,1.096,51.595,-35.260,3.008,25.28
rotate_ccw,1,4182,0.099,-0.079,1.097,54.740,-45.511,15.191,25.38
rotate_ccw,1,4192,0.109,-0.027,1.070,45.947,-63.809,34.183,25.33
rotate_ccw,1,4202,0.157,-0.002,1.016,55.511,-56.802,34.214,25.33
rotate_ccw,1,4213,0.087,0.073,0.886,81.183,-51.191,16.962,25.33
rotate_ccw,1,4224,0.096,0.283,0.704,56.641,-26.496,9.298,25.38
rotate_ccw,1,4235,0.040,0.102,0.756,2.290,-15.282,24.313,25.28
rotate_ccw,1,4245,0.156,0.078,0.830,-3.328,-8.130,27.069,25.28
