gesture,gesture_num,timestamp,aX,aY,aZ,gX,gY,gZ,temp
swipe_up,1,2298,0.065,0.012,0.923,18.771,2.985,0.626,24.39
swipe_up,1,2309,0.066,0.010,0.923,18.718,2.908,0.695,24.44
swipe_up,1,2319,0.063,0.007,0.916,18.641,3.099,0.588,24.34
swipe_up,1,2330,0.068,0.010,0.919,18.718,3.015,0.748,24.53
swipe_up,1,2340,0.070,0.013,0.919,18.695,2.870,0.725,24.44
swipe_up,1,2351,0.068,0.011,0.911,18.695,2.847,0.466,24.44
swipe_up,1,2362,0.071,0.012,0.918,18.779,2.969,0.573,24.44
swipe_up,1,2372,0.065,0.011,0.916,18.618,2.947,0.580,24.53
swipe_up,1,2382,0.070,0.007,0.915,18.695,2.977,0.634,24.48
swipe_up,1,2393,0.069,0.005,0.925,18.649,2.802,0.573,24.48
swipe_up,1,2404,0.069,0.011,0.919,18.733,2.969,0.519,24.39
swipe_up,1,2414,0.069,0.011,0.918,18.656,3.122,0.618,24.48
swipe_up,1,2424,0.069,0.010,0.916,18.679,2.885,0.718,24.39
swipe_up,1,2436,0.073,0.009,0.921,18.771,2.992,0.656,24.53
swipe_up,1,2446,0.070,0.015,0.922,18.725,3.053,0.634,24.53
swipe_up,1,2456,0.070,0.010,0.907,18.473,3.046,0.649,24.44
swipe_up,1,2466,0.070,0.013,0.911,18.756,2.511,0.542,24.53
swipe_up,1,2478,0.064,0.011,0.920,18.786,0.855,0.634,24.34
swipe_up,1,2488,0.076,0.010,0.921,18.702,1.458,0.557,24.39
swipe_up,1,2498,0.069,0.014,0.919,18.733,2.985,0.710,24.48
swipe_up,1,2509,0.067,0.016,0.920,18.855,2.649,0.649,24.39
swipe_up,1,2520,0.072,0.010,0.917,18.802,2.725,0.504,24.48
swipe_up,1,2530,0.075,0.009,0.918,18.672,3.000,0.626,24.44
swipe_up,1,2540,0.073,0.009,0.915,18.756,3.031,0.618,24.44
swipe_up,1,2551,0.070,-0.001,0.909,18.679,2.985,0.725,24.44
swipe_up,1,2562,0.072,0.007,0.919,18.794,2.687,0.618,24.44
swipe_up,1,2572,0.069,0.010,0.915,18.618,2.885,0.611,24.48
swipe_up,1,2582,0.069,0.008,0.929,18.725,3.092,0.679,24.39
swipe_up,1,2593,0.067,0.014,0.913,18.672,2.939,0.718,24.48
swipe_up,1,2604,0.068,0.012,0.917,18.473,3.221,0.565,24.48
swipe_up,1,2614,0.063,0.010,0.917,18.588,2.985,0.511,24.48
swipe_up,1,2625,0.070,0.012,0.926,18.786,2.855,0.618,24.39
swipe_up,1,2635,0.073,0.009,0.925,18.626,2.954,0.611,24.34
swipe_up,1,2646,0.072,0.014,0.925,18.802,2.679,0.550,24.44
swipe_up,1,2656,0.068,0.007,0.927,18.847,2.443,0.481,24.44
swipe_up,1,2667,0.070,0.016,0.916,18.618,2.580,0.687,24.44
swipe_up,1,2677,0.067,0.007,0.917,18.679,2.710,0.687,24.44
swipe_up,1,2688,0.068,0.008,0.912,18.634,2.672,0.573,24.48
swipe_up,1,2699,0.063,0.016,0.918,18.710,2.840,0.481,24.58
swipe_up,1,2709,0.071,0.009,0.918,18.779,2.664,0.595,24.48
swipe_up,1,2719,0.071,0.011,0.917,18.618,2.763,0.542,24.39
swipe_up,1,2729,0.072,0.011,0.928,18.771,2.748,0.557,24.53
swipe_up,1,2741,0.069,0.009,0.911,18.542,2.817,0.481,24.48
swipe_up,1,2751,0.073,0.014,0.920,18.840,2.763,0.496,24.44
swipe_up,1,2761,0.071,0.011,0.929,18.718,2.947,0.649,24.44
swipe_up,1,2772,0.070,0.005,0.913,18.634,2.931,0.679,24.44
swipe_up,1,2783,0.064,0.014,0.919,18.794,3.046,0.550,24.34
swipe_up,1,2793,0.063,0.016,0.929,18.534,2.855,0.679,24.53
swipe_up,1,2804,0.073,0.015,0.924,18.672,2.908,0.756,24.53
swipe_up,1,2814,0.067,0.009,0.920,18.679,3.031,0.618,24.44
swipe_up,1,2825,0.067,0.006,0.917,18.634,2.924,0.573,24.48
swipe_up,1,2835,0.073,0.010,0.919,18.687,2.908,0.702,24.39
swipe_up,1,2846,0.074,0.014,0.916,18.725,2.893,0.534,24.48
swipe_up,1,2856,0.068,0.006,0.921,18.656,3.122,0.489,24.39
swipe_up,1,2867,0.072,0.008,0.918,18.824,3.168,0.534,24.48
swipe_up,1,2877,0.065,0.011,0.925,18.802,2.954,0.618,24.44
swipe_up,1,2888,0.071,0.012,0.925,18.718,3.092,0.733,24.44
swipe_up,1,2898,0.069,0.006,0.912,18.672,3.038,0.511,24.44
swipe_up,1,2909,0.075,0.009,0.918,18.687,2.756,0.763,24.53
swipe_up,1,2920,0.066,0.013,0.922,18.779,2.924,0.695,24.53
swipe_up,1,2930,0.065,0.010,0.918,18.817,2.939,0.534,24.53
swipe_up,1,2940,0.072,0.013,0.927,18.779,3.076,0.634,24.44
swipe_up,1,2952,0.072,0.006,0.925,18.634,3.015,0.595,24.48
swipe_up,1,2962,0.075,0.010,0.912,18.557,2.847,0.656,24.48
swipe_up,1,2972,0.071,0.015,0.909,18.626,3.038,0.481,24.58
swipe_up,1,2982,0.071,0.011,0.914,18.679,2.870,0.725,24.48
swipe_up,1,2994,0.064,0.010,0.923,18.756,3.076,0.542,24.44
swipe_up,1,3004,0.068,0.010,0.926,18.763,2.832,0.557,24.44
swipe_up,1,3014,0.073,0.007,0.916,18.695,3.031,0.641,24.44
swipe_up,1,3025,0.074,0.011,0.913,18.618,3.137,0.626,24.53
swipe_up,1,3036,0.065,0.009,0.922,18.802,2.954,0.733,24.44
swipe_up,1,3046,0.074,0.013,0.917,18.656,2.916,0.588,24.44
swipe_up,1,3056,0.072,0.006,0.918,18.733,3.023,0.542,24.53
swipe_up,1,3067,0.072,0.010,0.910,18.733,3.000,0.786,24.44
swipe_up,1,3078,0.063,0.008,0.926,18.695,2.985,0.733,24.39
swipe_up,1,3088,0.068,0.011,0.921,18.725,3.076,0.573,24.39
swipe_up,1,3099,0.073,0.012,0.925,18.924,3.023,0.641,24.48
swipe_up,1,3109,0.071,0.009,0.923,18.763,2.824,0.664,24.48
swipe_up,1,3120,0.071,0.013,0.913,18.672,2.977,0.626,24.58
swipe_up,1,3130,0.074,0.006,0.922,18.618,2.931,0.641,24.48
swipe_up,1,3141,0.069,0.010,0.920,18.687,2.977,0.725,24.48
swipe_up,1,3151,0.076,0.012,0.916,18.656,2.924,0.534,24.44
swipe_up,1,3162,0.063,0.015,0.924,18.832,2.878,0.519,24.53
swipe_up,1,3173,0.073,0.007,0.913,18.679,2.977,0.641,24.53
swipe_up,1,3183,0.068,0.011,0.909,18.626,2.695,0.595,24.53
swipe_up,1,3193,0.068,0.010,0.916,18.679,2.878,0.649,24.53
swipe_up,1,3204,0.069,0.012,0.913,18.756,3.061,0.718,24.44
swipe_up,1,3215,0.068,0.012,0.918,18.695,2.817,0.427,24.48
swipe_up,1,3225,0.072,0.015,0.916,18.542,2.916,0.618,24.48
swipe_up,1,3235,0.072,0.010,0.922,18.679,3.092,0.580,24.48
swipe_up,1,3247,0.067,0.005,0.924,18.573,2.969,0.710,24.48
swipe_up,1,3257,0.068,0.013,0.917,18.481,2.832,0.557,24.44
swipe_up,1,3267,0.071,0.014,0.923,18.756,2.863,0.511,24.48
swipe_up,1,3277,0.065,0.010,0.920,18.664,2.939,0.672,24.53
swipe_up,1,3289,0.069,0.010,0.924,18.824,2.847,0.687,24.53
swipe_up,1,3299,0.071,0.009,0.921,18.824,3.076,0.710,24.44
swipe_up,1,3309,0.075,0.009,0.918,18.809,3.053,0.626,24.62
swipe_up,1,3320,0.065,0.007,0.914,18.771,2.847,0.649,24.53
swipe_up,1,3331,0.066,0.013,0.916,18.771,2.908,0.595,24.48
swipe_up,1,3341,0.071,0.010,0.917,18.588,3.023,0.550,24.48
swipe_up,1,3351,0.065,0.009,0.917,18.870,3.153,0.771,24.48
swipe_up,1,3362,0.072,0.003,0.914,18.809,3.008,0.588,24.48
swipe_up,1,3373,0.071,0.014,0.916,18.893,2.969,0.588,24.48
swipe_up,1,3383,0.071,0.013,0.917,18.733,2.878,0.656,24.44
swipe_up,1,3394,0.066,0.013,0.920,18.679,2.931,0.534,24.53
swipe_up,1,3404,0.073,0.012,0.926,18.634,3.092,0.649,24.53
swipe_up,1,3415,0.064,0.009,0.916,18.695,2.969,0.435,24.53
swipe_up,1,3425,0.076,0.010,0.915,18.664,2.947,0.695,24.53
swipe_up,1,3436,0.069,0.013,0.919,18.779,2.908,0.588,24.44
swipe_up,1,3446,0.063,0.009,0.914,18.634,3.008,0.611,24.58
swipe_up,1,3457,0.070,0.014,0.922,18.443,2.885,0.397,24.48
swipe_up,1,3468,0.074,0.008,0.918,18.534,2.863,0.588,24.48
swipe_up,1,3478,0.068,0.006,0.911,18.786,2.779,0.534,24.53
swipe_up,1,3488,0.074,0.007,0.911,18.718,2.901,0.489,24.48
swipe_up,1,3499,0.068,0.006,0.916,18.687,2.817,0.573,24.44
swipe_up,1,3510,0.072,0.006,0.924,18.847,2.870,0.595,24.44
swipe_up,1,3520,0.067,0.009,0.925,18.710,3.038,0.450,24.44
swipe_up,1,3530,0.079,0.008,0.924,18.656,3.008,0.656,24.53
swipe_up,1,3542,0.064,0.011,0.927,18.588,2.687,0.511,24.39
swipe_up,1,3552,0.070,0.005,0.924,18.901,2.779,0.679,24.58
swipe_up,1,3562,0.069,0.016,0.915,18.763,2.916,0.542,24.58
swipe_up,1,3572,0.071,0.007,0.918,18.763,3.069,0.748,24.58
swipe_up,1,3584,0.073,0.010,0.915,18.656,3.130,0.481,24.48
swipe_up,1,3594,0.067,0.011,0.909,18.534,3.137,0.603,24.48
swipe_up,1,3604,0.071,0.006,0.915,18.618,2.931,0.641,24.44
swipe_up,1,3615,0.071,0.009,0.925,18.771,2.771,0.588,24.53
swipe_up,1,3625,0.072,0.005,0.922,18.672,2.763,0.634,24.53
swipe_up,1,3636,0.068,0.012,0.914,18.557,2.954,0.595,24.53
swipe_up,1,3646,0.064,0.012,0.915,18.565,2.908,0.504,24.53
swipe_up,1,3657,0.073,0.010,0.921,18.649,3.076,0.733,24.53
swipe_up,1,3667,0.073,0.011,0.917,18.687,2.908,0.603,24.48
swipe_up,1,3678,0.067,0.008,0.908,18.740,2.725,0.603,24.58
swipe_up,1,3689,0.063,0.005,0.925,18.595,2.809,0.580,24.48
swipe_up,1,3699,0.071,0.010,0.911,18.679,2.908,0.779,24.53
swipe_up,1,3709,0.066,0.009,0.920,18.809,2.908,0.489,24.53
swipe_up,1,3720,0.069,0.005,0.915,18.702,2.939,0.412,24.62
swipe_up,1,3731,0.067,0.014,0.912,18.771,3.221,0.748,24.53
swipe_up,1,3741,0.072,0.007,0.925,18.702,2.985,0.565,24.53
swipe_up,1,3751,0.074,0.010,0.923,18.672,2.977,0.687,24.58
swipe_up,1,3763,0.075,0.009,0.914,18.771,2.916,0.573,24.48
swipe_up,1,3773,0.072,0.011,0.916,18.824,2.969,0.740,24.48
swipe_up,1,3783,0.071,0.011,0.924,18.840,2.954,0.511,24.58
swipe_up,1,3793,0.075,0.006,0.923,18.565,3.092,0.718,24.48
swipe_up,1,3805,0.068,0.012,0.914,18.786,2.977,0.626,24.44
swipe_up,1,3815,0.069,0.007,0.923,18.771,2.901,0.580,24.53
swipe_up,1,3825,0.071,0.011,0.919,18.771,2.954,0.672,24.53
swipe_up,1,3836,0.071,0.010,0.918,18.656,2.931,0.748,24.44
swipe_up,1,3847,0.063,0.014,0.918,18.611,2.947,0.504,24.53
swipe_up,1,3857,0.072,0.015,0.924,18.595,3.069,0.634,24.62
swipe_up,1,3867,0.072,0.011,0.917,18.641,2.924,0.595,24.62
swipe_up,1,3878,0.067,0.008,0.921,18.687,3.023,0.695,24.53
swipe_up,1,3889,0.072,0.009,0.918,18.756,2.641,0.740,24.58
swipe_up,1,3899,0.065,0.010,0.926,18.618,3.015,0.702,24.58
swipe_up,1,3910,0.071,0.010,0.921,18.733,2.977,0.748,24.58
swipe_up,1,3920,0.070,0.010,0.922,18.649,2.847,0.748,24.53
swipe_up,1,3931,0.074,0.010,0.925,18.733,3.130,0.641,24.53
swipe_up,1,3941,0.075,0.005,0.924,18.695,3.053,0.489,24.53
swipe_up,1,3952,0.069,0.011,0.911,18.573,2.992,0.557,24.62
swipe_up,1,3962,0.064,0.011,0.917,18.649,2.931,0.588,24.62
swipe_up,1,3973,0.073,0.005,0.916,18.802,3.031,0.687,24.62
swipe_up,1,3984,0.070,0.014,0.915,18.885,3.023,0.565,24.48
swipe_up,1,3994,0.070,0.009,0.913,18.550,3.069,0.595,24.58
swipe_up,1,4004,0.068,0.003,0.921,18.664,2.893,0.481,24.48
swipe_up,1,4015,0.072,0.013,0.919,18.786,2.870,0.550,24.58
swipe_up,1,4026,0.073,0.017,0.919,18.824,3.031,0.550,24.53
swipe_up,1,4036,0.071,0.008,0.920,18.603,2.832,0.634,24.53
swipe_up,1,4046,0.070,0.011,0.922,18.802,3.061,0.542,24.62
swipe_up,1,4058,0.073,0.011,0.925,18.702,3.153,0.641,24.62
