gesture,gesture_num,timestamp,aX,aY,aZ,gX,gY,gZ,temp
swipe_left,1,2161,0.072,0.019,0.912,18.817,2.916,0.695,25.85
swipe_left,1,2171,0.072,0.012,0.918,18.687,3.053,0.664,25.75
swipe_left,1,2182,0.065,0.010,0.919,18.473,2.656,0.603,25.85
swipe_left,1,2193,0.074,0.008,0.914,18.748,2.695,0.603,25.75
swipe_left,1,2203,0.073,0.008,0.924,18.740,2.786,0.718,25.66
swipe_left,1,2213,0.067,0.011,0.917,18.588,2.840,0.718,25.75
swipe_left,1,2225,0.076,0.011,0.923,18.679,2.733,0.756,25.85
swipe_left,1,2235,0.071,0.009,0.922,18.603,2.870,0.756,25.75
swipe_left,1,2245,0.076,0.010,0.925,18.519,2.908,0.664,25.71
swipe_left,1,2255,0.073,0.014,0.919,18.725,2.947,0.649,25.71
swipe_left,1,2267,0.078,0.005,0.912,18.542,2.855,0.672,25.71
swipe_left,1,2277,0.073,0.012,0.922,18.809,2.969,0.702,25.71
swipe_left,1,2287,0.076,0.008,0.918,18.649,2.847,0.641,25.80
swipe_left,1,2298,0.072,0.008,0.914,18.702,2.763,0.626,25.80
swipe_left,1,2309,0.077,0.005,0.918,18.565,2.832,0.763,25.80
swipe_left,1,2319,0.076,0.008,0.929,18.641,2.840,0.634,25.80
swipe_left,1,2329,0.075,0.011,0.922,18.756,2.878,0.672,25.75
swipe_left,1,2340,0.073,0.009,0.927,18.611,2.840,0.664,25.80
swipe_left,1,2351,0.076,0.019,0.912,18.573,2.779,0.695,25.66
swipe_left,1,2361,0.069,0.015,0.911,18.718,2.779,0.626,25.80
swipe_left,1,2372,0.067,0.009,0.930,18.878,2.786,0.802,25.85
swipe_left,1,2382,0.078,0.014,0.930,18.954,2.916,0.649,25.75
swipe_left,1,2393,0.074,0.009,0.929,18.710,2.969,0.649,25.85
swipe_left,1,2403,0.075,0.010,0.917,18.496,2.924,0.695,25.75
swipe_left,1,2414,0.072,0.009,0.920,18.534,3.023,0.527,25.75
swipe_left,1,2424,0.075,0.011,0.916,18.626,2.939,0.855,25.85
swipe_left,1,2435,0.070,0.016,0.906,18.649,2.924,0.641,25.85
swipe_left,1,2446,0.070,0.007,0.903,18.550,2.832,0.687,25.75
swipe_left,1,2456,0.069,0.009,0.914,18.603,2.733,0.656,25.75
swipe_left,1,2466,0.076,0.008,0.912,18.656,2.847,0.672,25.75
swipe_left,1,2477,0.066,0.011,0.912,18.504,2.840,0.542,25.85
swipe_left,1,2488,0.066,0.015,0.919,18.580,2.809,0.664,25.85
swipe_left,1,2498,0.065,0.013,0.921,18.641,2.763,0.695,25.80
swipe_left,1,2508,0.076,0.010,0.922,18.626,2.885,0.771,25.80
swipe_left,1,2520,0.067,0.013,0.916,18.519,2.679,0.748,25.80
swipe_left,1,2530,0.075,0.011,0.864,17.809,3.198,0.481,25.71
swipe_left,1,2540,0.075,0.015,0.945,18.511,2.908,0.618,25.71
swipe_left,1,2550,0.074,0.011,0.923,18.695,2.649,0.672,25.80
swipe_left,1,2562,0.070,0.010,0.922,18.618,2.649,0.695,25.80
swipe_left,1,2572,0.072,0.009,0.909,18.588,2.740,0.626,25.71
swipe_left,1,2582,0.075,0.015,0.921,18.519,2.840,0.687,25.89
swipe_left,1,2593,0.065,0.010,0.915,18.565,2.924,0.557,25.80
swipe_left,1,2604,0.068,0.010,0.911,18.573,2.962,0.618,25.80
swipe_left,1,2614,0.088,0.044,0.873,17.313,3.908,0.588,25.80
swipe_left,1,2624,0.062,0.024,0.973,18.740,2.550,0.672,25.75
swipe_left,1,2635,0.053,0.015,0.948,18.832,2.534,0.733,25.75
swipe_left,1,2646,0.071,0.014,0.922,18.695,2.893,0.634,25.85
swipe_left,1,2656,0.071,0.008,0.920,18.626,2.931,0.817,25.75
swipe_left,1,2667,0.078,0.008,0.913,18.473,2.992,0.695,25.75
swipe_left,1,2677,0.074,0.013,0.911,18.756,2.939,0.588,25.85
swipe_left,1,2688,0.076,0.010,0.920,18.595,2.939,0.824,25.85
swipe_left,1,2698,0.067,0.009,0.913,18.740,2.840,0.611,25.85
swipe_left,1,2709,0.074,0.011,0.920,18.695,2.863,0.710,25.75
swipe_left,1,2719,0.073,0.011,0.917,18.695,2.824,0.580,25.85
swipe_left,1,2729,0.070,0.016,0.923,18.603,2.954,0.542,25.85
swipe_left,1,2741,0.074,0.016,0.914,18.649,2.756,0.664,25.75
swipe_left,1,2751,0.071,0.009,0.917,18.588,2.947,0.542,25.75
swipe_left,1,2761,0.067,0.007,0.917,18.611,2.779,0.695,25.75
swipe_left,1,2771,0.074,0.010,0.915,18.580,2.931,0.687,25.85
swipe_left,1,2783,0.078,0.013,0.918,18.649,2.977,0.733,25.85
swipe_left,1,2793,0.067,0.007,0.915,18.573,2.786,0.710,25.75
swipe_left,1,2803,0.067,0.010,0.920,18.687,2.977,0.511,25.80
swipe_left,1,2814,0.076,0.012,0.917,18.656,3.031,0.641,25.80
swipe_left,1,2825,0.071,0.004,0.927,18.511,3.031,0.679,25.80
swipe_left,1,2835,0.078,0.009,0.909,18.641,2.855,0.763,25.80
swipe_left,1,2845,0.069,0.008,0.924,18.588,2.954,0.634,25.80
swipe_left,1,2856,0.069,0.006,0.918,18.595,2.824,0.725,25.80
swipe_left,1,2867,0.078,0.011,0.918,18.595,2.893,0.641,25.75
swipe_left,1,2877,0.072,0.007,0.924,18.618,2.771,0.611,25.71
swipe_left,1,2888,0.073,0.009,0.921,18.534,2.740,0.679,25.75
swipe_left,1,2898,0.066,0.015,0.922,18.550,2.847,0.534,25.80
swipe_left,1,2909,0.071,0.016,0.911,18.702,3.046,0.611,25.75
swipe_left,1,2919,0.074,0.014,0.915,18.626,2.931,0.588,25.89
swipe_left,1,2930,0.076,0.013,0.914,18.771,2.931,0.603,25.75
swipe_left,1,2940,0.080,0.013,0.918,18.672,2.954,0.649,25.85
swipe_left,1,2951,0.074,0.015,0.921,18.763,2.916,0.718,25.75
swipe_left,1,2962,0.076,0.010,0.911,18.550,2.969,0.634,25.75
swipe_left,1,2972,0.075,0.007,0.913,18.565,2.809,0.588,25.85
swipe_left,1,2982,0.071,0.011,0.913,18.679,2.824,0.595,25.75
swipe_left,1,2993,0.074,0.012,0.924,18.618,2.756,0.573,25.75
swipe_left,1,3004,0.077,0.010,0.917,18.664,2.901,0.550,25.85
swipe_left,1,3014,0.066,0.013,0.918,18.595,2.832,0.603,25.75
swipe_left,1,3024,0.075,0.010,0.917,18.550,3.015,0.679,25.75
swipe_left,1,3036,0.080,0.008,0.909,18.611,3.099,0.672,25.75
swipe_left,1,3046,0.073,0.013,0.921,18.702,2.832,0.534,25.75
swipe_left,1,3056,0.073,0.009,0.913,18.725,2.710,0.794,25.85
swipe_left,1,3066,0.071,0.006,0.919,18.656,2.718,0.626,25.75
swipe_left,1,3078,0.072,0.010,0.910,18.534,2.817,0.672,25.66
swipe_left,1,3088,0.069,0.010,0.921,18.618,2.771,0.687,25.75
swipe_left,1,3098,0.074,0.012,0.920,18.695,2.725,0.672,25.75
swipe_left,1,3109,0.067,0.010,0.920,18.656,2.878,0.603,25.75
swipe_left,1,3120,0.070,0.016,0.913,18.641,2.763,0.664,25.80
swipe_left,1,3130,0.079,0.019,0.911,18.634,3.061,0.733,25.71
swipe_left,1,3141,0.070,0.013,0.922,18.550,2.733,0.710,25.75
swipe_left,1,3151,0.073,0.014,0.915,18.496,2.977,0.588,25.71
swipe_left,1,3162,0.070,0.014,0.922,18.679,2.809,0.672,25.75
swipe_left,1,3172,0.072,0.017,0.913,18.733,2.824,0.580,25.71
swipe_left,1,3183,0.076,0.010,0.917,18.641,2.931,0.710,25.80
swipe_left,1,3193,0.070,0.011,0.913,18.641,2.878,0.649,25.80
swipe_left,1,3204,0.075,0.011,0.914,18.656,2.817,0.748,25.80
swipe_left,1,3215,0.067,0.013,0.918,18.626,2.969,0.565,25.80
swipe_left,1,3225,0.071,0.011,0.901,18.634,2.817,0.618,25.71
swipe_left,1,3235,0.071,0.013,0.916,18.672,3.076,0.557,25.71
swipe_left,1,3246,0.068,0.011,0.917,18.580,2.824,0.511,25.71
swipe_left,1,3257,0.070,0.008,0.913,18.588,3.015,0.710,25.80
swipe_left,1,3267,0.071,0.012,0.920,18.557,3.008,0.695,25.80
swipe_left,1,3277,0.071,0.008,0.915,18.664,2.985,0.618,25.71
swipe_left,1,3289,0.077,0.008,0.911,18.702,2.924,0.672,25.80
swipe_left,1,3299,0.067,0.012,0.923,18.534,2.931,0.687,25.80
swipe_left,1,3309,0.073,0.008,0.926,18.687,2.863,0.550,25.71
swipe_left,1,3319,0.068,0.014,0.920,18.527,2.824,0.679,25.71
swipe_left,1,3331,0.079,0.009,0.913,18.740,2.855,0.496,25.80
swipe_left,1,3341,0.066,0.008,0.917,18.595,2.824,0.748,25.85
swipe_left,1,3351,0.073,0.013,0.917,18.779,2.985,0.641,25.75
swipe_left,1,3362,0.074,0.005,0.924,18.611,2.962,0.565,25.75
swipe_left,1,3373,0.064,0.007,0.913,18.519,2.786,0.626,25.75
swipe_left,1,3383,0.076,0.013,0.920,18.489,2.802,0.710,25.66
swipe_left,1,3393,0.073,0.008,0.924,18.626,2.863,0.718,25.75
swipe_left,1,3404,0.071,0.005,0.923,18.733,2.885,0.573,25.75
swipe_left,1,3415,0.064,0.010,0.922,18.626,2.817,0.626,25.66
swipe_left,1,3425,0.071,0.006,0.920,18.740,2.908,0.687,25.75
swipe_left,1,3436,0.068,0.008,0.913,18.534,2.756,0.641,25.75
swipe_left,1,3446,0.071,0.011,0.919,18.649,2.870,0.649,25.75
swipe_left,1,3457,0.073,0.009,0.925,18.496,2.931,0.748,25.75
swipe_left,1,3467,0.070,0.010,0.919,18.542,2.939,0.756,25.85
swipe_left,1,3478,0.070,0.013,0.922,18.656,2.779,0.565,25.75
swipe_left,1,3488,0.080,0.014,0.913,18.580,3.053,0.641,25.80
swipe_left,1,3499,0.313,-0.028,0.932,17.908,7.450,-2.550,25.71
swipe_left,1,3510,0.844,-0.272,0.870,20.214,5.153,-6.542,25.80
swipe_left,1,3520,-0.377,0.024,0.939,22.450,-3.351,-28.061,25.75
swipe_left,1,3530,-0.581,0.264,0.925,18.023,-5.489,-7.672,25.85
swipe_left,1,3542,0.019,-0.081,0.951,23.015,-17.336,-16.847,25.71
swipe_left,1,3552,0.216,0.023,0.940,15.809,-10.931,-12.603,25.75
swipe_left,1,3562,0.275,0.036,0.902,7.145,-3.008,-2.313,25.75
swipe_left,1,3573,0.033,-0.038,0.945,14.053,-2.634,-0.366,25.85
swipe_left,1,3584,0.017,-0.193,0.983,16.359,-6.656,-6.885,25.85
swipe_left,1,3594,0.033,-0.084,0.964,3.733,5.809,2.237,25.80
swipe_left,1,3605,-0.004,-0.040,0.951,-1.328,14.962,13.130,25.75
swipe_left,1,3615,-0.021,0.030,1.130,13.664,61.656,-5.542,25.80
swipe_left,1,3625,-0.046,0.019,1.107,1.534,92.092,2.962,25.80
swipe_left,1,3637,-0.036,0.070,1.088,-6.992,49.496,25.351,25.71
swipe_left,1,3647,0.111,0.083,1.119,9.924,34.473,43.160,25.85
swipe_left,1,3657,0.020,-0.028,0.996,2.947,56.344,21.321,25.66
swipe_left,1,3668,0.144,-0.024,0.998,7.191,45.656,21.672,25.71
swipe_left,1,3679,0.236,0.019,0.944,5.634,49.916,43.099,25.71
swipe_left,1,3689,0.162,-0.059,0.837,15.542,126.061,44.275,25.75
swipe_left,1,3700,-0.002,-0.058,0.837,18.702,242.366,37.702,25.80
swipe_left,1,3710,-0.145,-0.166,0.839,17.031,250.130,46.481,25.85
swipe_left,1,3722,-0.168,-0.072,0.879,1.786,250.130,64.107,25.80
swipe_left,1,3732,-0.369,0.060,0.932,-16.595,250.130,62.000,25.75
swipe_left,1,3743,-0.489,0.270,0.821,3.122,151.305,22.084,25.80
swipe_left,1,3753,-0.192,0.129,0.834,18.092,52.237,-32.275,25.75
swipe_left,1,3764,-0.132,0.073,0.799,35.542,46.015,-58.557,25.80
swipe_left,1,3775,-0.115,0.053,0.758,11.802,58.084,-80.649,25.75
swipe_left,1,3785,-0.295,-0.137,0.561,21.122,89.015,-97.878,25.80
swipe_left,1,3796,-0.370,-0.148,0.603,36.198,150.443,-120.176,25.66
swipe_left,1,3807,0.006,-0.155,0.776,15.473,125.374,-62.840,25.75
swipe_left,1,3818,0.473,-0.242,1.266,-159.748,-55.046,225.374,25.80
swipe_left,1,3828,-0.344,0.309,0.818,-12.977,-21.328,132.817,25.80
swipe_left,1,3840,-0.018,-0.051,0.765,-22.924,-4.275,65.550,25.75
swipe_left,1,3850,-0.168,-0.248,0.753,-29.947,13.260,80.962,25.75
swipe_left,1,3860,-0.436,-0.115,0.881,-13.908,27.053,99.740,25.75
swipe_left,1,3871,-0.561,0.064,1.084,-11.229,31.527,79.298,25.80
swipe_left,1,3881,-0.471,0.000,1.105,7.435,57.649,74.534,25.85
swipe_left,1,3892,0.097,-0.013,1.045,0.466,58.573,44.924,25.75
swipe_left,1,3903,-1.011,0.062,0.972,3.672,21.053,-35.863,25.75
swipe_left,1,3913,-0.923,0.058,0.906,-8.107,24.008,-39.237,25.80
swipe_left,1,3924,-0.677,-0.155,0.688,-85.527,78.137,-19.718,25.75
swipe_left,1,3935,-0.509,-0.098,0.727,-166.038,65.954,27.023,25.80
swipe_left,1,3945,-0.340,-0.080,0.866,-152.977,99.092,6.687,25.85
swipe_left,1,3956,-0.060,-0.086,0.601,-64.603,11.351,-9.282,25.75
swipe_left,1,3966,0.097,-0.092,0.500,-34.183,-141.855,-55.237,25.80
swipe_left,1,3978,-0.315,-0.086,0.791,0.817,-216.756,-87.328,25.89
swipe_left,1,3988,-0.148,-0.034,1.007,39.076,-205.252,-95.855,25.75
swipe_left,1,3999,-0.292,0.139,1.151,108.046,-187.985,-83.458,25.71
swipe_left,1,4009,-0.648,0.270,1.000,47.832,-117.954,-57.954,25.80
swipe_left,1,4020,-0.745,0.028,0.734,-52.023,-78.878,-55.550,25.85
swipe_left,1,4031,1.169,-1.514,0.453,-41.305,-37.336,-250.137,25.80
swipe_left,1,4041,-0.366,-0.655,0.575,66.382,-65.481,-26.397,25.80
swipe_left,1,4052,0.072,-0.206,0.454,108.969,-7.626,-21.237,25.85
