gesture,gesture_num,timestamp,aX,aY,aZ,gX,gY,gZ,temp
swipe_right,1,1129,0.068,0.010,0.913,18.817,3.031,0.595,26.27
swipe_right,1,1140,0.066,0.015,0.915,18.718,2.893,0.672,26.27
swipe_right,1,1150,0.070,0.016,0.910,18.878,2.763,0.542,26.27
swipe_right,1,1161,0.064,0.013,0.918,18.779,2.985,0.595,26.27
swipe_right,1,1171,0.064,0.017,0.912,18.687,2.954,0.542,26.37
swipe_right,1,1182,0.071,0.015,0.917,18.763,3.015,0.718,26.27
swipe_right,1,1192,0.067,0.011,0.914,18.855,2.817,0.595,26.27
swipe_right,1,1203,0.065,0.013,0.917,18.695,2.885,0.580,26.37
swipe_right,1,1214,0.068,0.009,0.916,18.885,2.908,0.702,26.22
swipe_right,1,1224,0.064,0.016,0.914,18.870,2.870,0.763,26.27
swipe_right,1,1234,0.069,0.013,0.919,18.863,2.924,0.611,26.37
swipe_right,1,1245,0.068,0.016,0.910,18.847,2.969,0.618,26.27
swipe_right,1,1256,0.069,0.021,0.918,18.672,2.969,0.656,26.27
swipe_right,1,1266,0.067,0.014,0.918,18.756,2.908,0.466,26.22
swipe_right,1,1276,0.061,0.016,0.915,18.832,2.710,0.580,26.22
swipe_right,1,1288,0.070,0.014,0.918,18.786,2.916,0.611,26.32
swipe_right,1,1298,0.073,0.013,0.916,18.847,2.679,0.702,26.32
swipe_right,1,1308,0.068,0.019,0.919,18.931,2.794,0.664,26.22
swipe_right,1,1319,0.070,0.018,0.909,18.794,2.969,0.618,26.22
swipe_right,1,1330,0.061,0.019,0.913,18.710,2.870,0.710,26.22
swipe_right,1,1340,0.071,0.018,0.910,18.550,2.885,0.611,26.32
swipe_right,1,1350,0.066,0.010,0.907,18.695,2.656,0.634,26.32
swipe_right,1,1361,0.070,0.012,0.922,18.763,2.878,0.649,26.32
swipe_right,1,1372,0.064,0.015,0.918,18.740,2.924,0.611,26.32
swipe_right,1,1382,0.068,0.016,0.903,18.832,2.908,0.573,26.22
swipe_right,1,1393,0.064,0.018,0.914,18.802,2.901,0.542,26.41
swipe_right,1,1403,0.065,0.014,0.913,18.687,2.870,0.626,26.32
swipe_right,1,1414,0.067,0.022,0.910,18.763,2.901,0.618,26.22
swipe_right,1,1424,0.063,0.013,0.917,18.901,2.924,0.664,26.32
swipe_right,1,1435,0.068,0.015,0.913,18.824,2.840,0.710,26.22
swipe_right,1,1445,0.060,0.016,0.909,18.916,2.802,0.641,26.32
swipe_right,1,1456,0.063,0.014,0.906,18.832,2.969,0.542,26.32
swipe_right,1,1467,0.068,0.014,0.910,18.794,2.931,0.634,26.22
swipe_right,1,1477,0.066,0.017,0.910,18.771,2.748,0.656,26.27
swipe_right,1,1487,0.065,0.013,0.911,18.740,2.832,0.641,26.27
swipe_right,1,1498,0.071,0.016,0.912,18.847,2.924,0.580,26.27
swipe_right,1,1509,0.063,0.014,0.910,18.824,2.901,0.649,26.27
swipe_right,1,1519,0.064,0.010,0.920,18.840,3.000,0.603,26.27
swipe_right,1,1529,0.067,0.012,0.910,18.817,2.962,0.580,26.27
swipe_right,1,1541,0.073,0.015,0.917,18.779,2.924,0.641,26.27
swipe_right,1,1551,0.071,0.015,0.917,18.885,2.840,0.740,26.27
swipe_right,1,1561,0.064,0.019,0.914,18.771,2.969,0.695,26.27
swipe_right,1,1571,0.065,0.019,0.915,18.725,2.802,0.557,26.27
swipe_right,1,1583,0.068,0.014,0.914,18.786,2.962,0.679,26.27
swipe_right,1,1593,0.068,0.013,0.907,18.855,2.901,0.557,26.27
swipe_right,1,1603,0.067,0.015,0.906,18.962,2.985,0.718,26.37
swipe_right,1,1614,0.066,0.010,0.919,18.802,2.756,0.580,26.37
swipe_right,1,1625,0.068,0.020,0.907,18.740,2.786,0.565,26.27
swipe_right,1,1635,0.065,0.010,0.911,18.740,2.878,0.565,26.37
swipe_right,1,1645,0.069,0.015,0.905,18.740,2.855,0.511,26.27
swipe_right,1,1656,0.068,0.013,0.904,18.847,2.931,0.649,26.27
swipe_right,1,1667,0.066,0.013,0.920,18.916,2.947,0.679,26.22
swipe_right,1,1677,0.062,0.013,0.917,18.748,2.840,0.588,26.13
swipe_right,1,1688,0.063,0.013,0.908,18.794,2.817,0.725,26.37
swipe_right,1,1698,0.066,0.014,0.908,18.710,2.924,0.725,26.32
swipe_right,1,1709,0.065,0.018,0.909,18.756,2.947,0.580,26.32
swipe_right,1,1719,0.063,0.019,0.910,18.954,2.878,0.656,26.22
swipe_right,1,1730,0.068,0.014,0.913,18.847,3.145,0.511,26.32
swipe_right,1,1740,0.072,0.017,0.909,18.885,3.000,0.550,26.32
swipe_right,1,1751,0.063,0.017,0.906,18.672,2.794,0.847,26.22
swipe_right,1,1762,0.066,0.011,0.902,18.817,2.985,0.580,26.32
swipe_right,1,1772,0.071,0.017,0.920,18.954,2.809,0.702,26.32
swipe_right,1,1782,0.066,0.012,0.914,18.847,2.878,0.855,26.32
swipe_right,1,1793,0.062,0.016,0.916,18.740,3.061,0.710,26.32
swipe_right,1,1804,0.066,0.012,0.906,18.916,2.885,0.611,26.32
swipe_right,1,1814,0.066,0.020,0.911,18.748,2.817,0.641,26.32
swipe_right,1,1824,0.072,0.015,0.910,18.885,2.954,0.641,26.32
swipe_right,1,1836,0.065,0.017,0.920,18.740,2.947,0.519,26.32
swipe_right,1,1846,0.067,0.012,0.917,18.939,3.122,0.450,26.32
swipe_right,1,1856,0.066,0.014,0.915,18.748,2.878,0.656,26.32
swipe_right,1,1867,0.067,0.018,0.913,18.840,2.779,0.695,26.32
swipe_right,1,1878,0.064,0.013,0.906,18.733,2.779,0.588,26.27
swipe_right,1,1888,0.066,0.013,0.913,18.763,2.885,0.725,26.22
swipe_right,1,1898,0.067,0.016,0.914,18.718,2.947,0.634,26.27
swipe_right,1,1909,0.067,0.014,0.918,18.855,2.893,0.618,26.37
swipe_right,1,1920,0.059,0.010,0.908,18.695,2.870,0.641,26.27
swipe_right,1,1930,0.068,0.007,0.919,18.824,2.779,0.626,26.32
swipe_right,1,1941,0.067,0.010,0.911,18.939,2.847,0.557,26.22
swipe_right,1,1951,0.070,0.017,0.903,18.840,2.771,0.626,26.32
swipe_right,1,1961,0.063,0.013,0.915,18.931,2.893,0.420,26.22
swipe_right,1,1972,0.066,0.017,0.912,18.802,2.740,0.542,26.22
swipe_right,1,1983,0.063,0.021,0.914,18.763,2.763,0.656,26.22
swipe_right,1,1993,0.066,0.014,0.909,18.878,2.901,0.603,26.22
swipe_right,1,2003,0.067,0.015,0.908,18.832,2.885,0.656,26.32
swipe_right,1,2015,0.067,0.014,0.909,18.824,2.863,0.626,26.32
swipe_right,1,2025,0.065,0.014,0.907,18.779,2.924,0.771,26.32
swipe_right,1,2035,0.071,0.013,0.909,18.763,2.931,0.656,26.32
swipe_right,1,2045,0.072,0.012,0.915,18.756,2.931,0.618,26.41
swipe_right,1,2057,0.064,0.017,0.912,18.695,3.023,0.641,26.22
swipe_right,1,2067,0.065,0.015,0.906,18.748,2.863,0.595,26.27
swipe_right,1,2077,0.067,0.012,0.911,18.809,2.924,0.527,26.32
swipe_right,1,2088,0.060,0.018,0.912,18.786,2.809,0.649,26.32
swipe_right,1,2099,0.069,0.015,0.915,18.740,2.763,0.679,26.22
swipe_right,1,2109,0.064,0.010,0.909,18.809,2.824,0.565,26.32
swipe_right,1,2120,0.061,0.014,0.912,18.802,2.901,0.687,26.22
swipe_right,1,2130,0.068,0.014,0.907,18.756,3.061,0.611,26.32
swipe_right,1,2141,0.057,0.016,0.907,18.718,2.695,0.542,26.41
swipe_right,1,2151,0.069,0.019,0.912,18.870,2.802,0.656,26.22
swipe_right,1,2162,0.062,0.006,0.908,18.740,3.015,0.649,26.22
swipe_right,1,2172,0.062,0.011,0.913,18.748,2.748,0.534,26.22
swipe_right,1,2183,0.062,0.010,0.906,18.832,2.939,0.542,26.22
swipe_right,1,2194,0.066,0.013,0.903,18.885,2.885,0.573,26.32
swipe_right,1,2204,0.072,0.019,0.915,18.580,2.817,0.649,26.32
swipe_right,1,2214,0.069,0.010,0.907,18.710,2.725,0.595,26.41
swipe_right,1,2225,0.067,0.017,0.919,18.840,2.748,0.725,26.22
swipe_right,1,2236,0.066,0.021,0.913,18.634,2.885,0.756,26.22
swipe_right,1,2246,0.068,0.018,0.909,18.863,3.023,0.588,26.32
swipe_right,1,2256,0.068,0.013,0.908,18.824,3.015,0.679,26.22
swipe_right,1,2268,0.073,0.013,0.913,18.695,2.840,0.618,26.22
swipe_right,1,2278,0.067,0.015,0.914,18.832,2.969,0.565,26.32
swipe_right,1,2288,0.062,0.015,0.906,18.924,2.824,0.656,26.32
swipe_right,1,2298,0.073,0.010,0.914,18.771,2.718,0.649,26.22
swipe_right,1,2310,0.069,0.016,0.903,18.611,3.008,0.611,26.22
swipe_right,1,2320,0.067,0.012,0.908,18.885,2.893,0.687,26.32
swipe_right,1,2330,0.065,0.015,0.912,18.756,2.962,0.511,26.32
swipe_right,1,2341,0.067,0.012,0.914,18.840,2.847,0.641,26.22
swipe_right,1,2352,0.064,0.015,0.919,18.824,2.893,0.740,26.41
swipe_right,1,2362,0.065,0.014,0.908,18.802,2.802,0.641,26.22
swipe_right,1,2373,0.065,0.012,0.909,18.679,3.076,0.534,26.22
swipe_right,1,2383,0.068,0.013,0.912,18.771,2.832,0.702,26.22
swipe_right,1,2394,0.062,0.012,0.918,18.656,2.924,0.603,26.41
swipe_right,1,2404,0.063,0.009,0.911,18.809,2.748,0.573,26.32
swipe_right,1,2415,0.067,0.013,0.909,18.802,2.878,0.618,26.27
swipe_right,1,2425,0.067,0.012,0.909,18.824,2.809,0.573,26.32
swipe_right,1,2436,0.043,0.022,0.912,18.427,2.076,0.908,26.27
swipe_right,1,2447,0.073,0.012,0.911,18.580,2.527,0.649,26.22
swipe_right,1,2457,0.065,0.021,0.907,18.672,2.893,0.695,26.27
swipe_right,1,2467,0.065,0.017,0.924,18.756,2.870,0.702,26.32
swipe_right,1,2478,0.066,0.013,0.917,18.687,2.832,0.779,26.27
swipe_right,1,2489,0.061,0.013,0.913,18.702,2.885,0.603,26.32
swipe_right,1,2499,0.063,0.011,0.911,18.763,2.771,0.557,26.18
swipe_right,1,2509,0.071,0.015,0.913,18.740,2.878,0.672,26.32
swipe_right,1,2521,0.061,0.012,0.925,18.824,2.809,0.573,26.37
swipe_right,1,2531,0.067,0.012,0.909,18.740,2.908,0.542,26.22
swipe_right,1,2541,0.072,0.017,0.907,18.855,2.855,0.626,26.27
swipe_right,1,2551,0.065,0.022,0.919,18.656,2.954,0.595,26.22
swipe_right,1,2563,0.065,0.009,0.907,18.725,2.710,0.496,26.27
swipe_right,1,2573,0.070,0.022,0.913,18.947,2.824,0.611,26.22
swipe_right,1,2583,0.068,0.011,0.916,18.763,2.863,0.649,26.27
swipe_right,1,2594,0.069,0.012,0.916,18.733,2.931,0.511,26.22
swipe_right,1,2605,0.064,0.015,0.907,18.794,2.885,0.656,26.27
swipe_right,1,2615,0.064,0.012,0.908,18.763,2.870,0.687,26.32
swipe_right,1,2625,0.066,0.018,0.916,18.817,2.779,0.527,26.27
swipe_right,1,2636,0.069,0.015,0.909,18.832,2.809,0.435,26.22
swipe_right,1,2647,0.066,0.010,0.918,18.809,2.916,0.672,26.27
swipe_right,1,2657,0.068,0.015,0.915,18.779,2.802,0.611,26.18
swipe_right,1,2668,0.069,0.014,0.912,18.786,2.809,0.527,26.27
swipe_right,1,2678,0.071,0.017,0.915,18.718,2.786,0.611,26.27
swipe_right,1,2689,0.071,0.016,0.910,18.725,3.115,0.519,26.27
swipe_right,1,2700,0.064,0.015,0.915,18.832,2.847,0.626,26.32
swipe_right,1,2710,0.069,0.016,0.910,18.733,2.718,0.611,26.27
swipe_right,1,2720,0.067,0.017,0.918,18.725,2.702,0.672,26.22
swipe_right,1,2731,0.067,0.016,0.913,18.855,2.878,0.649,26.32
swipe_right,1,2742,0.063,0.018,0.916,18.756,2.763,0.763,26.32
swipe_right,1,2752,0.063,0.014,0.906,18.740,2.954,0.603,26.32
swipe_right,1,2762,0.061,0.017,0.912,18.840,2.824,0.611,26.32
swipe_right,1,2774,0.063,0.011,0.908,18.939,2.947,0.527,26.22
swipe_right,1,2784,0.065,0.018,0.903,18.656,2.824,0.580,26.32
swipe_right,1,2794,0.062,0.017,0.912,18.840,2.985,0.718,26.22
swipe_right,1,2805,0.067,0.013,0.907,18.702,2.924,0.664,26.32
swipe_right,1,2816,0.065,0.012,0.915,18.679,2.992,0.603,26.32
swipe_right,1,2826,0.064,0.013,0.920,18.870,2.962,0.588,26.32
swipe_right,1,2836,0.074,0.012,0.915,18.802,2.824,0.725,26.22
swipe_right,1,2847,0.069,0.015,0.917,18.710,2.779,0.641,26.32
swipe_right,1,2857,0.069,0.009,0.909,18.824,2.847,0.412,26.32
swipe_right,1,2868,0.064,0.012,0.918,18.855,2.931,0.634,26.32
swipe_right,1,2879,0.065,0.013,0.897,18.832,2.878,0.626,26.22
swipe_right,1,2889,0.067,0.015,0.912,18.611,2.885,0.580,26.22
swipe_right,1,2899,0.066,0.019,0.909,18.809,2.954,0.603,26.22
swipe_right,1,2910,0.063,0.012,0.913,18.748,2.908,0.679,26.32
swipe_right,1,2921,0.066,0.016,0.913,18.794,2.718,0.626,26.32
swipe_right,1,2931,0.069,0.012,0.910,18.817,2.977,0.634,26.22
swipe_right,1,2941,0.063,0.020,0.910,18.733,2.939,0.550,26.22
swipe_right,1,2953,0.070,0.012,0.909,18.992,2.893,0.427,26.37
swipe_right,1,2963,0.072,0.014,0.910,18.725,2.916,0.511,26.32
swipe_right,1,2973,0.069,0.021,0.918,18.710,2.947,0.611,26.27
swipe_right,1,2984,0.071,0.012,0.912,18.802,2.885,0.695,26.27
swipe_right,1,2995,0.073,0.015,0.910,18.588,2.855,0.626,26.27
swipe_right,1,3005,0.063,0.014,0.913,18.794,2.656,0.595,26.27
swipe_right,1,3015,0.063,0.014,0.909,18.756,2.977,0.519,26.37
swipe_right,1,3026,0.068,0.015,0.911,18.794,2.824,0.733,26.18
swipe_right,1,3037,0.070,0.019,0.908,18.855,2.779,0.611,26.27
swipe_right,1,3047,0.067,0.019,0.910,18.809,2.740,0.573,26.18
swipe_right,1,3058,0.066,0.017,0.912,18.733,3.008,0.634,26.27
swipe_right,1,3068,0.067,0.012,0.911,18.687,2.840,0.656,26.37
swipe_right,1,3079,0.064,0.013,0.915,18.786,2.687,0.588,26.27
swipe_right,1,3089,0.066,0.018,0.898,18.771,2.893,0.588,26.27
swipe_right,1,3100,0.070,0.018,0.912,18.679,2.885,0.740,26.27
swipe_right,1,3110,0.066,0.012,0.906,18.947,3.084,0.573,26.27
swipe_right,1,3121,0.067,0.013,0.915,18.756,2.794,0.557,26.27
swipe_right,1,3132,0.059,0.010,0.915,18.771,2.992,0.756,26.27
swipe_right,1,3142,0.068,0.017,0.920,18.908,2.847,0.595,26.27
swipe_right,1,3152,0.069,0.010,0.917,18.733,2.916,0.595,26.27
swipe_right,1,3163,0.061,0.011,0.909,18.824,2.679,0.626,26.27
swipe_right,1,3174,0.064,0.015,0.916,18.740,2.779,0.504,26.27
swipe_right,1,3184,0.063,0.014,0.905,18.771,2.878,0.634,26.32
swipe_right,1,3194,0.066,0.013,0.916,18.855,2.939,0.565,26.32
swipe_right,1,3206,0.064,0.013,0.913,18.656,3.008,0.656,26.18
swipe_right,1,3216,0.064,0.015,0.912,18.802,2.916,0.641,26.32
swipe_right,1,3226,0.070,0.011,0.909,18.733,2.855,0.519,26.22
swipe_right,1,3236,0.067,0.013,0.910,18.718,2.756,0.611,26.32
swipe_right,1,3248,0.063,0.020,0.912,18.931,2.824,0.771,26.27
swipe_right,1,3258,0.066,0.022,0.921,18.832,2.939,0.595,26.37
swipe_right,1,3268,0.070,0.007,0.887,18.939,2.977,0.679,26.27
swipe_right,1,3279,0.069,0.017,0.930,19.008,3.061,0.321,26.27
swipe_right,1,3290,0.066,0.011,0.913,18.733,2.710,0.664,26.27
swipe_right,1,3300,0.076,0.013,0.908,18.786,2.916,0.702,26.27
swipe_right,1,3311,0.067,0.015,0.909,18.870,2.901,0.618,26.27
swipe_right,1,3321,0.063,0.011,0.910,18.824,2.863,0.679,26.27
swipe_right,1,3332,0.069,0.016,0.913,18.847,3.031,0.504,26.27
swipe_right,1,3342,0.070,0.013,0.903,18.824,2.885,0.603,26.27
swipe_right,1,3353,0.065,0.022,0.909,18.809,2.847,0.542,26.18
swipe_right,1,3363,0.068,0.009,0.912,18.847,2.748,0.603,26.32
swipe_right,1,3374,0.065,0.013,0.918,18.962,2.786,0.565,26.32
swipe_right,1,3385,0.066,0.012,0.906,18.832,2.878,0.756,26.22
swipe_right,1,3395,0.063,0.019,0.924,18.802,2.802,0.611,26.22
swipe_right,1,3405,0.070,0.011,0.910,18.710,2.695,0.687,26.37
swipe_right,1,3416,0.064,0.013,0.914,18.565,2.786,0.626,26.22
swipe_right,1,3427,0.066,0.016,0.905,18.863,2.901,0.641,26.27
swipe_right,1,3437,0.062,0.017,0.915,18.847,2.756,0.527,26.22
swipe_right,1,3447,0.064,0.021,0.913,18.771,2.618,0.496,26.27
swipe_right,1,3459,0.059,0.010,0.921,18.824,2.847,0.664,26.27
swipe_right,1,3469,0.060,0.020,0.912,18.695,2.779,0.672,26.27
swipe_right,1,3479,0.062,0.016,0.908,18.740,2.496,0.702,26.37
swipe_right,1,3489,0.040,0.109,0.650,21.344,6.305,-1.008,26.22
swipe_right,1,3501,0.075,-0.010,0.901,18.351,2.802,0.656,26.32
swipe_right,1,3511,0.045,0.020,0.952,18.679,2.687,0.641,26.32
swipe_right,1,3521,0.062,0.021,0.891,18.756,2.992,0.504,26.22
swipe_right,1,3532,0.061,0.018,0.920,18.687,2.924,0.710,26.32
swipe_right,1,3543,0.067,0.020,0.898,18.832,3.099,0.649,26.22
swipe_right,1,3553,0.066,0.014,0.913,18.939,2.939,0.695,26.32
swipe_right,1,3563,0.069,0.016,0.913,18.802,2.786,0.626,26.32
swipe_right,1,3574,0.067,0.014,0.909,18.840,2.779,0.733,26.32
swipe_right,1,3585,0.067,0.016,0.913,18.779,2.954,0.718,26.22
swipe_right,1,3595,0.063,0.013,0.906,18.809,2.969,0.542,26.22
swipe_right,1,3606,0.064,0.015,0.910,18.779,2.939,0.481,26.22
swipe_right,1,3616,0.065,0.010,0.909,18.954,2.908,0.702,26.22
swipe_right,1,3627,0.064,0.011,0.901,18.664,2.893,0.542,26.32
swipe_right,1,3638,0.071,0.012,0.911,18.893,2.969,0.427,26.32
swipe_right,1,3648,0.071,0.012,0.915,18.931,2.908,0.603,26.22
swipe_right,1,3658,0.071,0.012,0.905,18.679,2.939,0.725,26.32
swipe_right,1,3668,0.060,0.013,0.909,18.794,2.870,0.649,26.32
swipe_right,1,3680,0.065,0.012,0.913,18.893,3.130,0.603,26.32
swipe_right,1,3690,0.065,0.020,0.916,18.763,2.718,0.527,26.22
swipe_right,1,3700,0.070,0.016,0.919,18.679,3.053,0.687,26.32
swipe_right,1,3712,0.065,0.016,0.909,18.733,2.809,0.565,26.32
swipe_right,1,3722,0.070,0.016,0.906,18.840,2.893,0.534,26.22
swipe_right,1,3732,0.069,0.012,0.911,18.725,2.763,0.588,26.22
swipe_right,1,3742,0.065,0.014,0.911,18.695,2.985,0.595,26.32
swipe_right,1,3753,0.066,0.013,0.912,18.794,2.824,0.618,26.32
swipe_right,1,3764,0.065,0.017,0.916,18.840,2.954,0.611,26.32
swipe_right,1,3774,0.062,0.012,0.913,18.656,2.756,0.580,26.22
swipe_right,1,3785,0.065,0.011,0.911,18.901,2.870,0.519,26.22
swipe_right,1,3795,0.061,0.013,0.917,18.740,2.931,0.618,26.32
swipe_right,1,3806,0.066,0.012,0.904,18.656,2.756,0.618,26.22
swipe_right,1,3817,0.058,0.014,0.905,18.771,3.008,0.687,26.32
swipe_right,1,3827,0.065,0.018,0.912,18.641,3.069,0.786,26.22
swipe_right,1,3837,0.078,0.019,0.904,18.763,2.794,0.595,26.22
swipe_right,1,3848,0.066,0.009,0.910,18.718,2.947,0.634,26.32
swipe_right,1,3859,0.056,0.010,0.912,18.809,2.802,0.611,26.22
swipe_right,1,3869,0.067,0.012,0.914,18.672,2.931,0.634,26.22
swipe_right,1,3879,0.073,0.018,0.909,18.832,2.802,0.672,26.32
swipe_right,1,3891,0.072,0.017,0.914,18.878,2.878,0.496,26.22
swipe_right,1,3901,0.061,0.017,0.908,18.725,2.931,0.718,26.22
swipe_right,1,3911,0.066,0.012,0.910,18.618,2.908,0.557,26.22
swipe_right,1,3921,0.063,0.011,0.913,18.855,2.817,0.718,26.32
swipe_right,1,3933,0.066,0.012,0.906,18.809,2.817,0.687,26.32
swipe_right,1,3943,0.062,0.017,0.914,18.794,2.893,0.702,26.32
swipe_right,1,3953,0.074,0.004,0.911,18.885,2.725,0.718,26.32
swipe_right,1,3964,0.068,0.015,0.907,18.870,2.794,0.573,26.22
swipe_right,1,3975,0.066,0.010,0.907,18.779,3.053,0.626,26.22
swipe_right,1,3985,0.062,0.018,0.915,18.855,2.969,0.481,26.32
swipe_right,1,3995,0.068,0.020,0.919,18.893,2.985,0.710,26.22
swipe_right,1,4006,0.065,0.021,0.910,18.786,3.069,0.603,26.32
swipe_right,1,4017,0.065,0.016,0.900,18.748,2.992,0.634,26.22
swipe_right,1,4027,0.068,0.014,0.910,18.855,3.008,0.695,26.32
swipe_right,1,4038,0.065,0.009,0.909,18.656,2.840,0.626,26.32
swipe_right,1,4048,0.066,0.015,0.914,18.679,2.824,0.588,26.32
swipe_right,1,4059,0.064,0.013,0.920,18.649,2.832,0.542,26.46
swipe_right,1,4069,0.061,0.020,0.917,18.824,2.924,0.557,26.22
swipe_right,1,4080,0.067,0.018,0.916,18.679,2.878,0.519,26.37
swipe_right,1,4090,0.068,0.014,0.917,18.802,2.794,0.710,26.32
swipe_right,1,4101,0.058,0.015,0.909,18.809,2.893,0.786,26.27
swipe_right,1,4112,0.066,0.016,0.904,18.931,3.115,0.550,26.22
swipe_right,1,4122,0.077,0.018,0.915,18.756,2.847,0.740,26.27
swipe_right,1,4132,0.071,0.015,0.907,18.794,3.023,0.656,26.22
swipe_right,1,4143,0.069,0.012,0.918,18.901,2.962,0.664,26.27
swipe_right,1,4154,0.071,0.014,0.908,18.786,2.817,0.527,26.32
swipe_right,1,4164,0.067,0.017,0.905,18.725,2.802,0.641,26.27
swipe_right,1,4174,0.066,0.010,0.915,18.893,2.832,0.672,26.32
swipe_right,1,4186,0.067,0.018,0.910,18.687,2.901,0.603,26.37
swipe_right,1,4196,0.068,0.016,0.907,18.756,2.924,0.656,26.27
swipe_right,1,4206,0.065,0.014,0.919,18.840,2.740,0.718,26.27
swipe_right,1,4216,0.063,0.012,0.916,18.786,2.832,0.527,26.27
swipe_right,1,4228,0.069,0.016,0.907,18.679,2.893,0.695,26.18
swipe_right,1,4238,0.069,0.012,0.916,18.870,2.672,0.626,26.27
swipe_right,1,4248,0.064,0.021,0.917,18.878,2.786,0.527,26.27
swipe_right,1,4259,0.063,0.020,0.917,18.947,2.847,0.656,26.32
swipe_right,1,4270,0.068,0.019,0.917,18.870,2.969,0.481,26.27
swipe_right,1,4280,0.067,0.020,0.913,18.763,2.916,0.679,26.22
swipe_right,1,4291,0.064,0.013,0.910,18.710,3.008,0.672,26.18
swipe_right,1,4301,0.064,0.019,0.919,18.779,2.794,0.550,26.22
swipe_right,1,4312,0.066,0.016,0.907,18.779,2.824,0.519,26.27
swipe_right,1,4322,0.065,0.017,0.911,18.832,2.893,0.603,26.32
swipe_right,1,4333,0.060,0.020,0.909,18.718,2.924,0.557,26.22
swipe_right,1,4343,0.067,0.016,0.913,18.763,2.832,0.595,26.22
swipe_right,1,4354,0.062,0.014,0.912,18.863,3.015,0.519,26.32
swipe_right,1,4365,0.063,0.012,0.914,18.779,2.893,0.534,26.32
swipe_right,1,4375,0.071,0.009,0.914,18.679,2.779,0.542,26.32
swipe_right,1,4385,0.071,0.011,0.907,18.794,2.885,0.519,26.32
swipe_right,1,4397,0.066,0.014,0.912,18.740,2.969,0.725,26.32
swipe_right,1,4407,0.067,0.013,0.910,18.802,2.718,0.603,26.22
swipe_right,1,4417,0.065,0.010,0.908,18.802,2.969,0.557,26.22
swipe_right,1,4427,0.064,0.008,0.903,18.771,2.824,0.718,26.22
swipe_right,1,4439,0.069,0.014,0.918,18.756,3.008,0.641,26.27
swipe_right,1,4449,0.060,0.013,0.907,18.939,2.832,0.550,26.32
swipe_right,1,4459,0.074,0.014,0.917,18.733,2.939,0.733,26.27
swipe_right,1,4470,0.069,0.017,0.911,18.824,2.840,0.656,26.32
swipe_right,1,4481,0.068,0.013,0.910,18.756,3.122,0.710,26.37
swipe_right,1,4491,0.067,0.014,0.908,18.649,2.901,0.672,26.32
swipe_right,1,4501,0.065,0.015,0.910,18.710,2.901,0.702,26.37
swipe_right,1,4512,0.066,0.021,0.914,18.740,2.809,0.504,26.32
swipe_right,1,4523,0.070,0.015,0.913,18.695,2.817,0.763,26.27
swipe_right,1,4533,0.067,0.015,0.915,18.863,2.916,0.672,26.37
swipe_right,1,4544,0.065,0.009,0.919,18.786,2.985,0.618,26.27
swipe_right,1,4554,0.065,0.015,0.911,18.672,2.702,0.679,26.22
swipe_right,1,4564,0.068,0.015,0.914,18.733,2.878,0.695,26.27
swipe_right,1,4575,0.067,0.016,0.915,18.756,2.809,0.580,26.22
swipe_right,1,4586,0.062,0.017,0.907,18.664,2.725,0.702,26.27
swipe_right,1,4596,0.068,0.013,0.909,18.786,2.779,0.527,26.37
swipe_right,1,4606,0.069,0.008,0.916,18.794,2.847,0.618,26.27
