gesture,gesture_num,timestamp,aX,aY,aZ,gX,gY,gZ,temp
rotate_ccw,1,857,0.065,0.058,0.906,18.947,2.863,0.267,26.22
rotate_ccw,1,867,0.069,0.059,0.907,18.817,2.824,0.351,26.13
rotate_ccw,1,877,0.064,0.062,0.908,18.771,2.847,0.191,26.18
rotate_ccw,1,887,0.068,0.055,0.917,18.763,2.931,0.244,26.27
rotate_ccw,1,898,0.065,0.058,0.907,18.702,2.733,0.153,26.18
rotate_ccw,1,909,0.071,0.065,0.910,18.924,2.817,0.275,26.22
rotate_ccw,1,919,0.071,0.059,0.912,18.603,2.878,0.191,26.27
rotate_ccw,1,929,0.064,0.052,0.909,18.908,2.939,0.176,26.18
rotate_ccw,1,940,0.067,0.061,0.905,18.756,2.870,-0.008,26.18
rotate_ccw,1,951,0.065,0.059,0.906,18.733,2.710,0.130,26.13
rotate_ccw,1,961,0.066,0.059,0.904,18.840,2.908,0.153,26.22
rotate_ccw,1,971,0.065,0.058,0.905,18.817,2.840,0.107,26.18
rotate_ccw,1,982,0.063,0.055,0.910,18.771,2.954,0.069,26.18
rotate_ccw,1,993,0.065,0.052,0.915,18.809,2.901,0.031,26.22
rotate_ccw,1,1003,0.071,0.056,0.911,18.885,2.908,-0.023,26.13
rotate_ccw,1,1013,0.073,0.061,0.909,18.878,2.702,0.046,26.18
rotate_ccw,1,1024,0.067,0.058,0.910,19.008,2.618,-0.038,26.22
rotate_ccw,1,1035,0.068,0.062,0.906,18.878,2.878,0.122,26.18
rotate_ccw,1,1045,0.068,0.057,0.908,18.878,2.901,0.244,26.22
rotate_ccw,1,1055,0.070,0.056,0.907,18.748,2.618,0.183,26.27
rotate_ccw,1,1067,0.063,0.060,0.908,18.939,2.939,0.053,26.27
rotate_ccw,1,1077,0.070,0.060,0.908,18.786,3.000,0.061,26.18
rotate_ccw,1,1087,0.068,0.061,0.913,18.885,2.870,0.153,26.18
rotate_ccw,1,1097,0.065,0.062,0.913,18.763,2.687,0.275,26.27
rotate_ccw,1,1108,0.072,0.062,0.914,18.794,2.969,0.053,26.18
rotate_ccw,1,1119,0.074,0.064,0.919,18.466,3.061,0.374,26.18
rotate_ccw,1,1129,0.076,0.048,0.886,19.389,2.977,0.328,26.27
rotate_ccw,1,1140,0.066,0.066,0.920,18.443,2.779,0.176,26.08
rotate_ccw,1,1150,0.063,0.064,0.915,18.893,2.947,0.099,26.18
rotate_ccw,1,1161,0.074,0.063,0.906,19.115,2.847,0.260,26.27
rotate_ccw,1,1171,0.069,0.057,0.912,18.885,2.832,0.099,26.18
rotate_ccw,1,1182,0.071,0.056,0.916,18.573,2.939,0.191,26.27
rotate_ccw,1,1192,0.063,0.060,0.913,18.954,2.992,0.206,26.22
rotate_ccw,1,1203,0.068,0.059,0.908,18.664,2.832,0.076,26.18
rotate_ccw,1,1214,0.067,0.060,0.906,18.794,2.954,0.252,26.18
rotate_ccw,1,1224,0.068,0.055,0.902,18.870,3.000,0.069,26.18
rotate_ccw,1,1234,0.068,0.057,0.902,18.786,2.855,0.115,26.18
rotate_ccw,1,1245,0.065,0.059,0.913,18.977,2.901,0.115,26.18
rotate_ccw,1,1256,0.061,0.059,0.918,19.092,2.863,0.084,26.18
rotate_ccw,1,1266,0.063,0.056,0.913,19.198,2.847,0.031,26.18
rotate_ccw,1,1276,0.075,0.058,0.903,19.183,2.817,0.092,26.18
rotate_ccw,1,1288,0.061,0.067,0.916,19.183,2.481,0.130,26.18
rotate_ccw,1,1298,0.064,0.060,0.916,19.122,2.725,0.130,26.18
rotate_ccw,1,1308,0.074,0.067,0.907,19.076,2.550,0.084,26.27
rotate_ccw,1,1319,0.065,0.058,0.906,18.908,2.763,-0.053,26.18
rotate_ccw,1,1330,0.069,0.063,0.913,18.863,3.000,0.099,26.18
rotate_ccw,1,1340,0.074,0.058,0.906,18.725,3.038,-0.176,26.27
rotate_ccw,1,1350,0.066,0.061,0.918,18.794,2.878,-0.008,26.18
rotate_ccw,1,1361,0.069,0.058,0.884,19.107,1.878,-0.252,26.18
rotate_ccw,1,1372,0.042,0.071,0.928,18.740,1.962,-0.069,26.08
rotate_ccw,1,1382,0.062,0.063,0.908,18.802,2.794,-0.229,26.18
rotate_ccw,1,1393,0.066,0.057,0.909,18.824,2.885,0.008,26.18
rotate_ccw,1,1403,0.070,0.056,0.903,19.023,2.992,-0.076,26.18
rotate_ccw,1,1414,0.068,0.058,0.915,18.969,2.893,0.153,26.18
rotate_ccw,1,1424,0.068,0.062,0.909,19.550,2.756,-0.275,26.18
rotate_ccw,1,1435,0.068,0.063,0.906,19.611,2.695,-0.389,26.18
rotate_ccw,1,1445,0.073,0.064,0.915,19.931,2.641,-1.466,26.18
rotate_ccw,1,1456,0.074,0.063,0.910,20.527,2.634,-1.618,26.18
rotate_ccw,1,1467,0.071,0.062,0.913,19.779,2.718,-0.824,26.27
rotate_ccw,1,1477,0.070,0.060,0.912,19.122,2.679,-0.534,26.18
rotate_ccw,1,1487,0.069,0.061,0.906,19.076,2.580,-0.588,26.27
rotate_ccw,1,1499,0.065,0.063,0.923,18.924,2.824,-0.321,26.18
rotate_ccw,1,1509,0.065,0.064,0.916,18.832,2.969,-0.260,26.27
rotate_ccw,1,1519,0.067,0.056,0.913,18.802,3.130,-0.008,26.18
rotate_ccw,1,1529,0.066,0.063,0.913,18.916,2.931,0.061,26.18
rotate_ccw,1,1541,0.070,0.061,0.908,19.000,2.824,0.069,26.18
rotate_ccw,1,1551,0.065,0.057,0.920,19.214,2.794,0.137,26.27
rotate_ccw,1,1561,0.068,0.057,0.915,19.107,2.870,0.191,26.18
rotate_ccw,1,1572,0.065,0.059,0.911,19.252,2.687,0.305,26.18
rotate_ccw,1,1583,0.072,0.058,0.913,19.061,2.756,0.122,26.27
rotate_ccw,1,1593,0.066,0.067,0.915,19.092,2.786,0.229,26.18
rotate_ccw,1,1604,0.071,0.063,0.910,19.153,2.710,0.252,26.18
rotate_ccw,1,1614,0.075,0.059,0.907,19.084,2.763,0.351,26.22
rotate_ccw,1,1625,0.072,0.065,0.906,18.954,2.679,0.321,26.18
rotate_ccw,1,1635,0.068,0.062,0.907,18.771,2.908,0.290,26.22
rotate_ccw,1,1646,0.069,0.062,0.907,18.794,2.947,0.023,26.27
rotate_ccw,1,1656,0.064,0.067,0.911,18.809,2.847,0.122,26.27
rotate_ccw,1,1667,0.065,0.055,0.902,18.687,2.947,0.237,26.18
rotate_ccw,1,1678,0.066,0.066,0.908,18.656,2.779,0.053,26.22
rotate_ccw,1,1688,0.068,0.062,0.919,18.908,2.771,0.275,26.18
rotate_ccw,1,1698,0.063,0.065,0.909,19.053,2.863,0.206,26.22
rotate_ccw,1,1709,0.072,0.061,0.917,19.160,2.763,0.198,26.18
rotate_ccw,1,1720,0.071,0.059,0.910,19.260,2.840,0.214,26.22
rotate_ccw,1,1730,0.069,0.060,0.909,19.267,2.824,0.168,26.18
rotate_ccw,1,1740,0.067,0.064,0.909,19.206,2.779,0.260,26.27
rotate_ccw,1,1752,0.072,0.061,0.910,19.313,2.687,0.206,26.18
rotate_ccw,1,1762,0.062,0.063,0.910,18.954,2.794,0.305,26.27
rotate_ccw,1,1772,0.067,0.062,0.915,18.969,2.878,0.267,26.18
rotate_ccw,1,1782,0.068,0.060,0.915,18.779,3.015,0.191,26.18
rotate_ccw,1,1794,0.065,0.064,0.913,18.885,2.924,0.008,26.08
rotate_ccw,1,1804,0.067,0.063,0.913,18.702,2.771,0.076,26.08
rotate_ccw,1,1814,0.068,0.063,0.901,18.710,2.924,0.252,26.18
rotate_ccw,1,1825,0.066,0.066,0.910,19.130,2.687,0.069,26.27
rotate_ccw,1,1836,0.066,0.064,0.913,18.939,2.954,0.053,26.18
rotate_ccw,1,1846,0.067,0.060,0.907,19.038,2.557,0.298,26.27
rotate_ccw,1,1856,0.067,0.060,0.906,19.183,3.099,0.198,26.18
rotate_ccw,1,1867,0.075,0.055,0.902,19.252,2.832,0.328,26.27
rotate_ccw,1,1878,0.073,0.057,0.903,19.260,2.656,0.244,26.27
rotate_ccw,1,1888,0.062,0.059,0.880,19.649,1.641,0.061,26.18
rotate_ccw,1,1899,0.040,0.076,0.934,18.794,1.740,0.336,26.18
rotate_ccw,1,1909,0.051,0.064,0.917,18.863,2.603,0.214,26.13
rotate_ccw,1,1920,0.070,0.064,0.904,18.779,3.107,0.198,26.18
rotate_ccw,1,1930,0.065,0.066,0.910,18.534,3.069,0.252,26.22
rotate_ccw,1,1941,0.073,0.066,0.910,18.649,2.969,0.313,26.22
rotate_ccw,1,1951,0.073,0.065,0.907,18.893,2.763,0.221,26.22
rotate_ccw,1,1961,0.063,0.062,0.914,19.023,2.733,-0.053,26.18
rotate_ccw,1,1973,0.069,0.060,0.906,19.221,2.786,0.115,26.18
rotate_ccw,1,1983,0.070,0.058,0.912,19.206,2.779,0.031,26.18
rotate_ccw,1,1993,0.063,0.060,0.910,19.107,2.809,0.252,26.18
rotate_ccw,1,2004,0.070,0.064,0.906,19.160,3.076,0.389,26.27
rotate_ccw,1,2015,0.071,0.059,0.908,18.969,2.802,0.206,26.13
rotate_ccw,1,2025,0.070,0.066,0.915,19.076,2.756,0.214,26.22
rotate_ccw,1,2035,0.069,0.060,0.908,19.076,2.824,0.237,26.22
rotate_ccw,1,2046,0.065,0.065,0.909,18.771,2.847,0.191,26.22
rotate_ccw,1,2057,0.071,0.061,0.910,16.725,3.237,0.328,26.13
rotate_ccw,1,2067,0.064,0.056,0.906,19.840,2.771,0.145,26.22
rotate_ccw,1,2078,0.073,0.072,0.900,19.359,2.748,0.092,26.22
rotate_ccw,1,2088,0.064,0.063,0.909,17.626,3.069,0.137,26.32
rotate_ccw,1,2099,0.066,0.060,0.908,19.618,2.901,0.130,26.22
rotate_ccw,1,2109,0.067,0.062,0.905,18.550,2.863,0.153,26.22
rotate_ccw,1,2120,0.071,0.059,0.909,18.481,2.916,0.229,26.22
rotate_ccw,1,2130,0.069,0.064,0.914,19.427,2.718,0.366,26.13
rotate_ccw,1,2141,0.070,0.063,0.909,18.809,2.679,0.237,26.32
rotate_ccw,1,2152,0.071,0.062,0.915,19.122,2.832,0.282,26.22
rotate_ccw,1,2162,0.073,0.066,0.914,19.313,2.672,0.443,26.13
rotate_ccw,1,2172,0.062,0.066,0.903,18.847,2.885,0.420,26.13
rotate_ccw,1,2183,0.068,0.063,0.911,18.802,2.756,0.366,26.22
rotate_ccw,1,2194,0.068,0.063,0.903,18.908,2.794,0.511,26.18
rotate_ccw,1,2204,0.074,0.060,0.912,18.656,2.870,0.595,26.18
rotate_ccw,1,2214,0.072,0.058,0.910,18.916,3.053,0.504,26.18
rotate_ccw,1,2226,0.063,0.059,0.916,18.992,2.954,0.427,26.18
rotate_ccw,1,2236,0.070,0.064,0.908,18.641,3.107,0.672,26.18
rotate_ccw,1,2246,0.066,0.065,0.910,18.908,2.824,0.611,26.08
rotate_ccw,1,2257,0.066,0.064,0.908,18.878,2.786,0.466,26.18
rotate_ccw,1,2268,0.069,0.065,0.905,18.763,2.947,0.511,26.27
rotate_ccw,1,2278,0.075,0.059,0.913,18.962,2.863,0.481,26.18
rotate_ccw,1,2288,0.070,0.060,0.908,18.832,2.832,0.481,26.18
rotate_ccw,1,2299,0.071,0.061,0.915,18.992,2.672,0.496,26.08
rotate_ccw,1,2310,0.063,0.063,0.911,18.992,2.962,0.359,26.18
rotate_ccw,1,2320,0.063,0.065,0.909,18.916,2.802,0.550,26.18
rotate_ccw,1,2331,0.067,0.058,0.902,18.855,2.779,0.534,26.27
rotate_ccw,1,2341,0.067,0.062,0.908,18.740,2.962,0.527,26.18
rotate_ccw,1,2352,0.063,0.061,0.916,18.779,2.802,0.466,26.18
rotate_ccw,1,2362,0.064,0.061,0.912,18.870,2.992,0.458,26.18
rotate_ccw,1,2373,0.071,0.068,0.909,18.878,2.840,0.550,26.27
rotate_ccw,1,2383,0.067,0.062,0.912,18.649,2.702,0.550,26.18
rotate_ccw,1,2394,0.063,0.062,0.915,18.832,2.832,0.580,26.08
rotate_ccw,1,2405,0.066,0.061,0.902,18.802,2.939,0.397,26.18
rotate_ccw,1,2415,0.068,0.063,0.909,18.916,2.893,0.473,26.27
rotate_ccw,1,2425,0.062,0.066,0.906,18.969,2.847,0.450,26.18
rotate_ccw,1,2437,0.062,0.062,0.897,18.840,2.870,0.504,26.18
rotate_ccw,1,2447,0.066,0.067,0.906,18.870,2.763,0.450,26.18
rotate_ccw,1,2457,0.064,0.060,0.909,18.847,2.794,0.733,26.08
rotate_ccw,1,2467,0.070,0.060,0.896,18.885,2.748,0.565,26.22
rotate_ccw,1,2479,0.064,0.058,0.908,18.832,2.962,0.321,26.22
rotate_ccw,1,2489,0.072,0.066,0.905,19.076,3.053,0.695,26.32
rotate_ccw,1,2499,0.101,0.047,0.865,19.168,3.649,0.473,26.13
rotate_ccw,1,2509,0.076,0.060,0.901,18.519,2.794,0.458,26.22
rotate_ccw,1,2521,0.072,0.060,0.910,18.748,2.420,0.489,26.22
rotate_ccw,1,2531,0.059,0.064,0.918,18.527,2.557,0.496,26.22
rotate_ccw,1,2541,0.059,0.063,0.915,18.863,2.695,0.496,26.13
rotate_ccw,1,2552,0.069,0.063,0.908,18.947,2.885,0.412,26.22
rotate_ccw,1,2563,0.064,0.054,0.910,18.962,2.832,0.519,26.22
rotate_ccw,1,2573,0.057,0.069,0.923,19.053,2.626,0.534,26.22
rotate_ccw,1,2584,0.069,0.067,0.915,18.733,2.878,0.504,26.18
rotate_ccw,1,2594,0.069,0.058,0.903,18.855,3.061,0.511,26.18
rotate_ccw,1,2605,0.070,0.065,0.900,18.947,2.931,0.588,26.18
rotate_ccw,1,2615,0.073,0.059,0.915,18.794,2.878,0.550,26.13
rotate_ccw,1,2626,0.069,0.064,0.903,18.817,2.977,0.573,26.18
rotate_ccw,1,2636,0.064,0.067,0.903,18.679,2.832,0.481,26.13
rotate_ccw,1,2647,0.072,0.065,0.910,18.695,2.695,0.550,26.18
rotate_ccw,1,2658,0.065,0.067,0.908,18.817,2.756,0.489,26.27
rotate_ccw,1,2668,0.066,0.071,0.905,18.802,2.824,0.412,26.22
rotate_ccw,1,2678,0.069,0.062,0.909,18.908,2.947,0.466,26.18
rotate_ccw,1,2689,0.064,0.060,0.914,18.763,2.763,0.420,26.13
rotate_ccw,1,2700,0.072,0.061,0.913,19.038,2.695,0.443,26.13
rotate_ccw,1,2710,0.063,0.061,0.904,18.809,2.878,0.473,26.13
rotate_ccw,1,2720,0.059,0.061,0.909,19.008,2.824,0.573,26.22
rotate_ccw,1,2732,0.147,-0.035,0.701,21.595,2.366,-2.130,26.22
rotate_ccw,1,2742,0.033,0.084,0.913,19.015,-0.122,0.282,26.04
rotate_ccw,1,2752,0.040,0.073,0.928,18.855,0.771,0.519,26.22
rotate_ccw,1,2763,0.049,0.073,0.927,18.542,2.679,0.435,26.22
rotate_ccw,1,2774,0.061,0.070,0.913,18.947,3.229,0.374,26.13
rotate_ccw,1,2784,0.066,0.055,0.894,19.145,3.084,0.534,26.22
rotate_ccw,1,2794,0.062,0.066,0.906,18.496,2.443,0.397,26.22
rotate_ccw,1,2805,0.048,0.073,0.927,18.885,2.557,0.496,26.22
