gesture,gesture_num,timestamp,aX,aY,aZ,gX,gY,gZ,temp
shake,1,574,-0.249,0.004,0.859,18.924,2.870,0.656,25.94
shake,1,584,-0.247,0.002,0.858,18.802,2.977,0.588,25.99
shake,1,594,-0.246,-0.001,0.862,18.878,2.672,0.641,25.99
shake,1,605,-0.249,0.001,0.860,18.771,2.863,0.786,25.99
shake,1,616,-0.249,-0.003,0.856,18.702,2.992,0.656,26.04
shake,1,626,-0.243,0.002,0.860,18.794,2.832,0.649,25.94
shake,1,636,-0.252,0.002,0.859,18.718,2.901,0.611,25.99
shake,1,647,-0.247,0.001,0.863,18.672,2.962,0.595,25.99
shake,1,658,-0.246,-0.006,0.862,18.748,2.756,0.656,25.99
shake,1,668,-0.246,0.005,0.856,18.809,2.893,0.687,25.89
shake,1,678,-0.248,-0.002,0.854,18.733,2.656,0.504,25.94
shake,1,689,-0.245,0.001,0.865,18.802,2.947,0.695,25.99
shake,1,700,-0.245,0.002,0.856,18.878,2.740,0.573,25.99
shake,1,710,-0.244,0.000,0.857,18.832,2.725,0.603,26.08
shake,1,720,-0.250,-0.001,0.857,18.840,2.771,0.718,26.04
shake,1,731,-0.251,-0.001,0.857,18.740,2.885,0.672,26.04
shake,1,742,-0.242,0.000,0.870,18.802,2.756,0.412,25.94
shake,1,752,-0.246,0.000,0.862,18.840,2.885,0.656,26.08
shake,1,762,-0.254,-0.000,0.869,18.878,3.023,0.466,25.99
shake,1,773,-0.248,0.001,0.860,18.969,2.885,0.748,26.04
shake,1,784,-0.251,0.002,0.860,18.840,2.847,0.656,26.04
shake,1,794,-0.251,-0.008,0.855,18.855,2.733,0.542,25.99
shake,1,804,-0.249,-0.003,0.864,18.733,2.611,0.573,25.89
shake,1,815,-0.254,-0.002,0.857,18.779,2.924,0.565,25.99
shake,1,826,-0.256,-0.004,0.861,18.771,2.824,0.733,25.99
shake,1,836,-0.248,-0.002,0.871,18.855,2.809,0.534,25.94
shake,1,846,-0.252,-0.000,0.863,18.740,2.992,0.603,26.04
shake,1,857,-0.238,0.006,0.863,18.794,2.824,0.702,26.04
shake,1,868,-0.254,0.000,0.855,19.015,2.489,0.565,25.89
shake,1,878,-0.245,-0.005,0.848,19.237,0.985,0.466,25.94
shake,1,888,-0.255,0.007,0.856,18.153,3.763,1.000,26.04
shake,1,899,-0.258,0.001,0.866,18.840,3.084,0.710,26.08
shake,1,909,-0.251,-0.000,0.858,19.405,1.924,0.458,25.99
shake,1,920,-0.246,-0.005,0.851,18.702,3.145,0.687,25.99
shake,1,930,-0.248,-0.003,0.859,18.626,3.282,0.656,26.04
shake,1,941,-0.250,-0.004,0.860,18.992,2.229,0.794,25.94
shake,1,951,-0.242,-0.002,0.849,18.847,2.893,0.603,26.04
shake,1,962,-0.248,0.003,0.854,18.672,3.275,0.649,25.99
shake,1,972,-0.242,-0.001,0.866,18.809,2.702,0.664,25.99
shake,1,983,-0.249,0.003,0.862,19.023,2.626,0.702,26.04
shake,1,993,-0.249,-0.003,0.855,18.779,3.092,0.534,25.94
shake,1,1004,-0.245,-0.005,0.863,18.840,2.702,0.626,26.04
shake,1,1014,-0.247,-0.002,0.858,18.824,2.718,0.565,25.99
shake,1,1025,-0.240,0.000,0.855,18.649,2.924,0.603,26.04
shake,1,1036,-0.247,-0.006,0.854,18.733,2.969,0.611,26.08
shake,1,1046,-0.250,-0.001,0.863,18.802,2.794,0.611,25.94
shake,1,1056,-0.250,-0.003,0.863,18.664,2.695,0.519,25.99
shake,1,1067,-0.252,-0.000,0.860,18.748,2.847,0.672,26.04
shake,1,1078,-0.244,-0.005,0.859,18.962,2.687,0.573,25.99
shake,1,1088,-0.246,0.006,0.845,18.863,2.901,0.786,26.04
shake,1,1098,-0.250,0.002,0.863,18.809,2.710,0.481,26.08
shake,1,1110,-0.246,-0.003,0.862,18.855,2.519,0.550,26.08
shake,1,1120,-0.243,0.002,0.857,18.893,2.740,0.534,26.08
shake,1,1130,-0.246,-0.004,0.858,18.817,2.824,0.603,26.08
shake,1,1140,-0.246,0.000,0.855,18.779,2.672,0.710,25.99
shake,1,1152,-0.245,-0.001,0.864,18.702,2.786,0.679,26.08
shake,1,1162,-0.248,-0.002,0.856,18.855,3.046,0.557,25.99
shake,1,1172,-0.251,-0.005,0.861,18.748,2.885,0.603,25.99
shake,1,1183,-0.250,-0.003,0.857,18.794,2.863,0.565,25.99
shake,1,1193,-0.253,-0.003,0.863,18.656,2.855,0.618,25.89
shake,1,1204,-0.251,-0.006,0.859,18.817,2.794,0.664,25.99
shake,1,1214,-0.251,-0.005,0.858,18.855,2.878,0.679,25.99
shake,1,1225,-0.250,-0.003,0.860,18.824,2.733,0.595,25.99
shake,1,1235,-0.248,-0.004,0.850,19.015,2.580,0.534,25.99
shake,1,1246,-0.253,-0.001,0.859,18.740,2.740,0.672,25.89
shake,1,1257,-0.243,-0.004,0.859,18.939,2.954,0.679,26.08
shake,1,1267,-0.251,0.002,0.859,18.710,2.947,0.702,26.08
shake,1,1277,-0.250,-0.005,0.860,18.847,3.198,0.649,26.08
shake,1,1288,-0.245,-0.005,0.858,18.802,2.832,0.565,26.04
shake,1,1299,-0.246,-0.001,0.860,18.916,2.901,0.489,26.04
shake,1,1309,-0.247,-0.007,0.851,18.817,2.824,0.626,25.94
shake,1,1319,-0.249,-0.006,0.857,18.832,2.786,0.664,25.94
shake,1,1331,-0.246,-0.004,0.859,18.748,2.542,0.534,25.94
shake,1,1341,-0.241,-0.003,0.854,18.870,2.672,0.595,25.99
shake,1,1351,-0.242,0.002,0.855,18.885,2.718,0.595,25.99
shake,1,1362,-0.244,-0.001,0.859,18.878,2.901,0.565,25.99
shake,1,1373,-0.250,-0.002,0.865,18.924,2.740,0.733,25.99
shake,1,1383,-0.246,-0.006,0.856,18.947,2.840,0.687,25.99
shake,1,1393,-0.249,-0.004,0.856,18.802,2.893,0.519,25.99
shake,1,1404,-0.247,-0.006,0.864,18.710,2.901,0.687,25.99
shake,1,1415,-0.249,0.000,0.859,18.702,2.779,0.611,25.99
shake,1,1425,-0.253,-0.000,0.863,18.733,2.794,0.641,25.94
shake,1,1436,-0.247,-0.006,0.862,18.656,2.893,0.664,26.04
shake,1,1446,-0.249,0.003,0.862,18.771,2.878,0.595,26.04
shake,1,1457,-0.245,-0.004,0.859,18.664,2.817,0.618,26.04
shake,1,1467,-0.242,0.002,0.864,18.763,2.779,0.626,26.04
shake,1,1478,-0.253,-0.001,0.861,18.893,2.748,0.573,26.04
shake,1,1488,-0.248,-0.002,0.852,18.672,2.908,0.550,25.94
shake,1,1499,-0.252,0.004,0.861,18.786,2.939,0.702,26.04
shake,1,1510,-0.248,-0.000,0.860,18.664,2.748,0.595,25.94
shake,1,1520,-0.247,-0.005,0.861,18.870,2.855,0.626,25.94
shake,1,1530,-0.245,-0.001,0.860,18.840,3.015,0.763,25.94
shake,1,1541,-0.246,-0.004,0.861,18.847,2.855,0.611,26.04
shake,1,1552,-0.247,-0.002,0.863,18.885,2.870,0.656,26.04
shake,1,1562,-0.246,-0.000,0.850,18.786,3.053,0.672,25.94
shake,1,1572,-0.248,-0.004,0.861,18.947,2.718,0.588,25.94
shake,1,1584,-0.250,-0.001,0.854,18.855,2.832,0.550,26.04
shake,1,1594,-0.249,-0.002,0.866,18.779,2.802,0.695,26.04
shake,1,1604,-0.249,-0.001,0.863,18.763,2.763,0.595,25.94
shake,1,1615,-0.246,0.000,0.858,18.748,2.947,0.695,25.94
shake,1,1626,-0.251,-0.000,0.858,18.870,2.748,0.656,25.94
shake,1,1636,-0.250,-0.003,0.858,18.672,2.908,0.618,26.04
shake,1,1646,-0.248,-0.005,0.857,18.802,2.740,0.748,26.04
shake,1,1657,-0.247,0.000,0.863,18.809,2.679,0.695,26.04
shake,1,1668,-0.252,-0.003,0.856,18.817,2.710,0.382,25.94
shake,1,1678,-0.245,-0.003,0.860,18.802,2.626,0.634,26.04
shake,1,1689,-0.246,0.000,0.862,18.802,2.733,0.527,26.04
shake,1,1699,-0.252,-0.001,0.853,18.885,2.779,0.656,26.04
shake,1,1710,-0.250,-0.006,0.850,18.740,2.664,0.855,26.04
shake,1,1720,-0.247,-0.004,0.853,18.756,2.847,0.641,26.04
shake,1,1731,-0.243,-0.001,0.863,18.832,2.809,0.595,26.13
shake,1,1741,-0.250,-0.002,0.858,18.855,2.718,0.710,25.94
shake,1,1752,-0.251,-0.002,0.859,18.817,3.023,0.603,26.04
shake,1,1763,-0.246,-0.004,0.861,18.672,2.855,0.679,26.04
shake,1,1773,-0.244,-0.001,0.857,18.817,2.824,0.565,25.94
shake,1,1783,-0.247,-0.004,0.860,18.855,2.863,0.595,26.04
shake,1,1794,-0.245,0.003,0.863,18.817,2.725,0.725,26.04
shake,1,1805,-0.252,0.004,0.856,18.595,2.733,0.855,25.94
shake,1,1815,-0.247,-0.004,0.855,19.282,2.450,0.420,25.94
shake,1,1825,-0.245,-0.001,0.855,18.443,3.779,0.557,26.13
shake,1,1837,-0.251,-0.007,0.866,18.740,2.504,0.794,26.04
shake,1,1847,-0.243,0.003,0.865,18.954,1.901,0.649,25.94
shake,1,1857,-0.245,-0.003,0.847,18.565,3.145,0.603,25.94
shake,1,1867,-0.255,-0.005,0.871,18.733,2.870,0.725,26.04
shake,1,1879,-0.250,-0.005,0.857,19.107,2.305,0.672,26.04
shake,1,1889,-0.255,-0.004,0.857,18.656,3.153,0.687,25.94
shake,1,1899,-0.253,-0.005,0.865,18.534,3.031,0.595,26.04
shake,1,1910,-0.245,-0.003,0.863,19.122,2.427,0.573,25.94
shake,1,1921,-0.245,-0.002,0.849,18.794,2.901,0.611,26.04
shake,1,1931,-0.246,0.001,0.860,18.809,3.191,0.664,26.04
shake,1,1942,-0.254,-0.008,0.867,18.893,2.405,0.763,26.04
shake,1,1952,-0.251,0.001,0.858,18.939,2.641,0.611,26.04
shake,1,1963,-0.247,-0.002,0.858,18.840,3.099,0.702,25.94
shake,1,1973,-0.246,0.001,0.869,18.901,2.893,0.519,26.04
shake,1,1984,-0.250,-0.001,0.864,18.885,2.695,0.550,26.13
shake,1,1994,-0.251,-0.004,0.862,18.710,2.710,0.588,25.99
shake,1,2004,-0.247,0.003,0.862,18.832,3.000,0.611,26.04
shake,1,2016,-0.245,-0.001,0.867,18.893,2.924,0.672,26.08
shake,1,2026,-0.244,-0.002,0.852,18.817,2.641,0.695,25.99
shake,1,2036,-0.248,0.004,0.864,18.885,2.870,0.863,25.99
shake,1,2046,-0.250,0.001,0.861,18.878,2.534,0.641,25.99
shake,1,2058,-0.249,-0.005,0.859,19.015,2.649,0.702,25.99
shake,1,2068,-0.246,-0.004,0.863,18.870,2.863,0.626,25.89
shake,1,2078,-0.248,-0.003,0.856,18.832,2.847,0.573,26.08
shake,1,2089,-0.247,-0.004,0.868,18.924,2.885,0.733,26.08
shake,1,2100,-0.249,-0.005,0.867,18.794,2.939,0.733,25.99
shake,1,2110,-0.248,-0.002,0.863,18.863,3.076,0.603,25.99
shake,1,2120,-0.247,-0.004,0.865,18.672,2.519,0.710,25.99
shake,1,2131,-0.245,-0.007,0.855,18.840,2.733,0.550,26.08
shake,1,2142,-0.245,0.004,0.854,18.855,2.725,0.595,26.08
shake,1,2152,-0.247,-0.002,0.860,18.885,2.687,0.763,25.99
shake,1,2163,-0.243,0.003,0.857,18.725,2.786,0.649,26.08
shake,1,2173,-0.257,0.002,0.864,18.763,2.809,0.603,25.99
shake,1,2184,-0.247,-0.002,0.855,18.763,2.702,0.649,25.89
shake,1,2194,-0.250,-0.007,0.864,18.870,2.863,0.779,26.08
shake,1,2205,-0.246,0.002,0.856,18.817,2.779,0.542,25.99
shake,1,2215,-0.245,-0.004,0.854,18.672,2.771,0.458,25.99
shake,1,2226,-0.250,-0.008,0.862,18.763,2.962,0.656,26.08
shake,1,2237,-0.246,0.003,0.855,18.748,2.939,0.672,25.99
shake,1,2247,-0.252,0.002,0.862,18.824,2.992,0.565,26.08
shake,1,2257,-0.252,-0.002,0.854,18.748,2.748,0.573,25.99
shake,1,2269,-0.247,-0.009,0.864,18.779,2.779,0.573,26.08
shake,1,2279,-0.247,0.002,0.856,18.893,2.603,0.672,25.99
shake,1,2289,-0.243,-0.002,0.864,18.847,2.588,0.748,26.08
shake,1,2299,-0.247,-0.008,0.855,18.901,2.527,0.817,26.08
shake,1,2311,-0.251,-0.000,0.856,18.809,2.863,0.611,25.99
shake,1,2321,-0.243,-0.005,0.860,18.786,2.527,0.618,25.99
shake,1,2331,-0.249,-0.003,0.855,18.824,2.840,0.580,25.99
shake,1,2342,-0.245,-0.000,0.867,18.763,3.290,0.489,25.99
shake,1,2353,-0.252,0.000,0.858,18.824,2.924,0.603,25.99
shake,1,2363,-0.250,-0.005,0.861,18.718,2.954,0.626,25.99
shake,1,2373,-0.250,-0.004,0.859,18.649,3.092,0.595,26.08
shake,1,2384,-0.256,-0.001,0.862,18.710,2.878,0.664,25.99
shake,1,2395,-0.246,-0.000,0.859,18.802,2.557,0.702,25.99
shake,1,2405,-0.250,-0.001,0.865,18.786,2.687,0.626,25.99
shake,1,2416,-0.248,-0.007,0.862,18.634,2.985,0.672,25.99
shake,1,2426,-0.244,0.002,0.871,19.015,2.511,0.725,25.99
shake,1,2437,-0.246,-0.002,0.855,18.924,2.618,0.458,25.99
shake,1,2447,-0.246,0.002,0.858,18.725,3.031,0.550,25.99
shake,1,2458,-0.248,-0.007,0.861,18.802,2.832,0.527,25.99
shake,1,2468,-0.246,-0.003,0.867,18.863,2.550,0.672,25.99
shake,1,2479,-0.260,-0.000,0.858,18.046,4.214,0.321,25.99
shake,1,2490,-0.238,-0.009,0.859,19.328,1.779,0.115,25.99
shake,1,2500,-0.241,-0.002,0.855,18.031,3.687,0.962,26.08
shake,1,2510,-0.261,-0.008,0.871,18.771,2.359,0.954,25.99
shake,1,2522,-0.252,0.007,0.855,19.061,1.420,0.412,26.08
shake,1,2532,-0.242,0.007,0.848,18.443,3.435,0.695,26.08
shake,1,2542,-0.258,0.004,0.862,18.824,3.153,0.588,26.08
shake,1,2552,-0.246,0.001,0.868,19.137,2.176,0.618,25.99
shake,1,2564,-0.244,-0.001,0.852,18.748,3.076,0.588,26.08
shake,1,2574,-0.251,0.000,0.868,18.534,3.015,0.542,25.99
shake,1,2584,-0.244,-0.008,0.858,19.137,2.214,0.687,25.99
shake,1,2595,-0.241,-0.000,0.860,18.779,2.603,0.618,25.99
shake,1,2606,-0.248,-0.008,0.866,18.634,2.832,0.771,25.99
shake,1,2616,-0.244,-0.008,0.869,18.924,2.282,0.679,25.99
shake,1,2626,-0.241,0.002,0.855,18.908,2.809,0.641,25.99
shake,1,2637,-0.247,-0.001,0.858,18.626,3.427,0.603,25.99
shake,1,2648,-0.244,-0.004,0.861,18.855,2.870,0.550,25.99
shake,1,2658,-0.247,-0.003,0.861,18.863,2.740,0.802,26.08
shake,1,2669,-0.246,0.001,0.865,18.649,3.275,0.756,25.99
shake,1,2679,-0.250,-0.005,0.858,19.153,2.061,0.489,25.99
shake,1,2690,-0.249,-0.000,0.853,18.405,3.427,0.702,25.99
shake,1,2700,-0.252,-0.008,0.861,18.901,2.802,0.679,25.99
shake,1,2711,-0.242,0.007,0.865,18.588,3.443,0.191,26.08
shake,1,2721,-0.246,0.004,0.849,19.099,1.252,0.405,25.94
shake,1,2732,-0.245,-0.002,0.864,18.237,3.107,0.924,26.04
shake,1,2743,-0.249,-0.001,0.860,19.214,2.198,0.725,26.04
shake,1,2753,-0.247,0.003,0.852,18.802,2.321,0.397,25.94
shake,1,2763,-0.241,-0.006,0.861,18.664,3.115,0.427,26.04
shake,1,2774,-0.244,-0.002,0.863,18.969,2.130,0.557,25.99
shake,1,2785,-0.244,0.001,0.855,18.977,2.542,0.718,26.08
shake,1,2795,-0.252,-0.001,0.853,18.511,3.595,0.595,25.99
shake,1,2805,-0.244,-0.001,0.868,18.893,2.802,0.672,25.99
shake,1,2817,-0.235,-0.005,0.858,18.809,2.992,0.740,25.99
shake,1,2827,-0.252,0.000,0.849,18.427,3.931,0.748,25.89
shake,1,2837,-0.248,0.000,0.862,18.908,2.756,0.504,26.04
shake,1,2847,-0.251,-0.009,0.863,18.855,2.565,0.618,26.04
shake,1,2859,-0.251,-0.007,0.852,18.656,2.893,0.641,26.04
shake,1,2869,-0.250,0.001,0.859,18.847,2.611,0.626,25.94
shake,1,2879,-0.250,-0.002,0.861,18.885,2.198,0.733,25.99
shake,1,2890,-0.248,-0.000,0.858,18.733,2.802,0.611,25.99
shake,1,2900,-0.243,0.005,0.865,18.962,2.542,0.557,25.99
shake,1,2911,-0.244,-0.006,0.860,18.962,2.687,0.580,25.99
shake,1,2922,-0.246,0.006,0.859,18.748,2.893,0.695,25.99
shake,1,2932,-0.240,0.001,0.863,18.947,2.794,0.534,26.04
shake,1,2942,-0.247,-0.002,0.853,18.740,3.191,0.542,26.08
shake,1,2953,-0.249,0.003,0.864,18.626,3.130,0.710,25.99
shake,1,2964,-0.242,-0.007,0.865,19.000,2.603,0.565,26.04
shake,1,2974,-0.247,-0.001,0.858,18.824,3.046,0.504,25.94
shake,1,2984,-0.244,0.000,0.859,18.786,2.962,0.519,26.04
shake,1,2996,-0.241,0.002,0.860,18.802,2.527,0.519,26.04
shake,1,3006,-0.248,-0.005,0.860,18.992,2.649,0.641,25.94
shake,1,3016,-0.243,0.001,0.868,18.779,2.771,0.534,25.94
shake,1,3026,-0.243,0.000,0.860,18.809,2.527,0.473,26.04
shake,1,3038,-0.245,-0.001,0.853,18.664,2.641,0.573,26.04
shake,1,3048,-0.243,0.000,0.856,18.824,2.809,0.649,25.94
shake,1,3058,-0.242,0.000,0.858,18.763,2.954,0.611,25.94
shake,1,3069,-0.252,0.001,0.855,18.794,3.221,0.504,25.99
shake,1,3080,-0.245,-0.009,0.866,18.847,3.115,0.595,26.04
shake,1,3090,-0.248,-0.000,0.864,18.702,2.924,0.641,25.99
shake,1,3100,-0.242,-0.001,0.856,18.687,2.672,0.611,26.04
shake,1,3111,-0.251,-0.004,0.859,19.168,2.557,0.611,25.99
shake,1,3122,-0.241,0.003,0.863,18.893,2.321,0.695,26.04
shake,1,3132,-0.249,-0.004,0.859,18.710,2.435,0.550,25.94
shake,1,3143,-0.247,0.000,0.866,18.962,2.412,0.687,26.04
shake,1,3153,-0.240,0.002,0.862,18.779,2.786,0.656,25.99
shake,1,3164,-0.243,-0.002,0.863,18.740,2.893,0.626,25.94
shake,1,3174,-0.247,0.001,0.870,18.779,2.924,0.504,25.94
shake,1,3185,-0.245,-0.004,0.856,18.687,2.840,0.634,25.94
shake,1,3195,-0.242,-0.006,0.861,18.740,3.008,0.588,25.99
shake,1,3206,-0.244,0.001,0.855,18.901,2.718,0.580,26.13
shake,1,3217,-0.247,0.000,0.853,18.817,3.115,0.595,25.99
shake,1,3227,-0.248,-0.003,0.862,18.763,3.153,0.443,26.04
shake,1,3237,-0.246,-0.005,0.864,18.916,2.695,0.679,26.08
shake,1,3249,-0.244,0.005,0.865,18.809,2.718,0.573,26.04
shake,1,3259,-0.249,-0.004,0.862,18.878,2.687,0.565,25.99
shake,1,3269,-0.249,-0.003,0.853,18.855,2.374,0.519,26.04
shake,1,3279,-0.244,-0.003,0.858,18.817,2.916,0.565,25.99
shake,1,3291,-0.251,0.000,0.862,18.939,2.672,0.595,26.04
shake,1,3301,-0.246,-0.003,0.855,18.786,2.809,0.740,26.08
shake,1,3311,-0.247,0.000,0.861,18.756,2.870,0.527,26.04
shake,1,3322,-0.236,-0.000,0.862,18.954,2.847,0.534,25.99
shake,1,3333,-0.247,0.006,0.863,18.794,2.901,0.687,25.94
shake,1,3343,-0.243,-0.004,0.856,18.756,2.916,0.618,25.99
shake,1,3353,-0.243,-0.002,0.868,18.656,2.794,0.679,26.04
shake,1,3364,-0.243,-0.004,0.857,18.939,2.908,0.611,25.99
shake,1,3375,-0.248,-0.005,0.857,18.634,2.817,0.611,26.04
shake,1,3385,-0.248,-0.003,0.867,18.809,2.908,0.557,25.99
shake,1,3396,-0.246,0.002,0.865,18.634,2.931,0.588,26.04
shake,1,3406,-0.243,-0.007,0.865,18.855,2.985,0.588,25.99
shake,1,3417,-0.246,0.001,0.865,18.794,2.740,0.656,25.94
shake,1,3427,-0.243,0.000,0.856,18.817,2.748,0.618,26.08
shake,1,3438,-0.243,-0.001,0.865,18.924,2.695,0.534,26.04
shake,1,3448,-0.246,-0.000,0.869,18.771,2.687,0.550,26.08
shake,1,3459,-0.239,-0.000,0.861,18.924,2.794,0.634,25.99
shake,1,3470,-0.243,0.001,0.869,18.824,2.779,0.771,25.99
shake,1,3480,-0.248,-0.001,0.866,18.641,3.038,0.702,25.99
shake,1,3490,-0.242,-0.005,0.857,18.748,2.901,0.695,25.89
shake,1,3501,-0.242,0.001,0.860,18.786,2.718,0.511,25.99
shake,1,3512,-0.244,0.001,0.861,18.824,2.511,0.565,26.08
shake,1,3522,-0.249,-0.002,0.861,18.885,2.374,0.565,26.08
shake,1,3532,-0.242,-0.003,0.858,18.840,2.702,0.718,26.08
shake,1,3544,-0.243,-0.002,0.860,18.740,2.824,0.595,26.08
shake,1,3554,-0.242,0.004,0.858,18.786,3.107,0.557,25.99
shake,1,3564,-0.248,0.003,0.858,18.847,3.084,0.511,26.08
shake,1,3574,-0.249,-0.008,0.851,18.924,3.099,0.534,25.99
shake,1,3586,-0.240,0.000,0.866,18.733,3.092,0.656,25.99
shake,1,3596,-0.247,-0.000,0.871,18.779,2.977,0.466,26.08
shake,1,3606,-0.248,-0.007,0.862,18.802,2.901,0.672,25.99
shake,1,3617,-0.246,-0.003,0.848,18.824,2.718,0.603,25.99
shake,1,3628,-0.244,-0.008,0.868,18.786,2.885,0.710,25.99
shake,1,3638,-0.248,-0.005,0.862,18.763,2.763,0.412,25.99
shake,1,3648,-0.249,-0.001,0.862,18.710,2.931,0.618,25.99
shake,1,3659,-0.247,-0.005,0.870,18.786,3.076,0.504,25.99
shake,1,3670,-0.251,-0.004,0.857,18.809,2.679,0.656,26.08
shake,1,3680,-0.240,0.003,0.861,18.779,2.634,0.542,26.08
shake,1,3691,-0.247,0.001,0.860,18.740,2.328,0.710,25.89
shake,1,3701,-0.244,-0.003,0.855,19.015,2.588,0.626,25.99
shake,1,3712,-0.250,-0.001,0.860,18.809,2.802,0.771,25.99
shake,1,3722,-0.245,-0.001,0.864,18.718,2.901,0.595,25.99
shake,1,3733,-0.245,-0.002,0.861,18.748,2.977,0.542,25.99
shake,1,3743,-0.245,0.000,0.862,18.870,3.084,0.511,25.99
shake,1,3753,-0.242,-0.004,0.859,18.710,3.115,0.626,25.99
shake,1,3765,-0.248,-0.004,0.860,18.885,2.779,0.740,25.99
shake,1,3775,-0.250,-0.006,0.864,18.832,2.733,0.580,25.99
