gesture,gesture_num,timestamp,aX,aY,aZ,gX,gY,gZ,temp
swipe_right,1,846,0.021,0.009,0.906,17.084,3.198,0.511,26.13
swipe_right,1,857,0.020,0.015,0.922,17.290,2.519,0.496,26.13
swipe_right,1,867,0.022,0.009,0.913,17.420,3.069,0.618,26.08
swipe_right,1,877,0.023,0.010,0.914,18.550,2.969,0.656,26.08
swipe_right,1,888,0.018,0.010,0.909,20.344,2.908,0.145,26.13
swipe_right,1,899,0.020,0.015,0.910,19.603,3.122,0.405,26.18
swipe_right,1,909,0.020,0.004,0.902,18.267,2.939,0.931,26.18
swipe_right,1,919,0.014,0.003,0.895,16.656,2.969,1.405,26.18
swipe_right,1,930,0.019,0.007,0.891,14.763,2.725,1.466,26.13
swipe_right,1,941,0.016,-0.005,0.893,13.122,2.802,1.511,26.18
swipe_right,1,951,0.020,-0.002,0.893,12.756,3.107,1.542,26.18
swipe_right,1,961,0.011,0.010,0.916,12.969,2.908,0.198,26.18
swipe_right,1,972,0.031,0.004,0.913,11.366,3.176,-0.237,26.13
swipe_right,1,983,0.027,0.014,0.892,9.908,2.908,-1.389,26.04
swipe_right,1,993,0.028,0.005,0.921,7.595,3.122,-3.878,26.18
swipe_right,1,1003,0.020,-0.009,0.930,12.229,2.183,-5.031,26.18
swipe_right,1,1014,0.013,-0.007,0.930,13.397,2.466,-5.328,26.08
swipe_right,1,1025,0.021,-0.008,0.938,14.672,2.641,-4.489,26.08
swipe_right,1,1035,0.012,-0.009,0.936,15.015,2.084,-2.756,26.18
swipe_right,1,1046,0.016,-0.027,0.923,15.809,3.840,-1.649,26.08
swipe_right,1,1056,0.004,0.002,0.901,18.397,3.656,-1.557,26.08
swipe_right,1,1067,0.011,0.000,0.913,17.855,3.947,-0.366,26.18
swipe_right,1,1077,0.007,0.008,0.920,18.130,3.809,0.954,26.08
swipe_right,1,1088,0.018,0.010,0.906,18.969,4.137,1.557,26.18
swipe_right,1,1098,0.007,-0.001,0.909,20.695,3.931,0.756,26.04
swipe_right,1,1108,0.028,-0.014,0.919,20.473,3.908,0.901,26.13
swipe_right,1,1119,0.023,-0.014,0.917,20.603,2.924,-0.855,26.04
swipe_right,1,1130,0.020,-0.004,0.918,18.122,2.809,0.260,26.13
swipe_right,1,1140,0.006,-0.002,0.902,18.443,2.947,0.122,26.13
swipe_right,1,1150,0.016,-0.005,0.905,19.458,3.374,-0.176,26.13
swipe_right,1,1162,0.008,0.001,0.910,18.832,3.473,0.328,26.13
swipe_right,1,1172,0.013,-0.000,0.906,18.573,3.550,0.427,26.13
swipe_right,1,1182,0.019,-0.003,0.911,18.954,3.626,0.412,26.18
swipe_right,1,1192,0.025,-0.004,0.905,18.641,3.702,0.061,26.13
swipe_right,1,1204,0.025,-0.011,0.909,17.321,2.954,0.679,26.08
swipe_right,1,1214,0.020,-0.009,0.924,17.282,3.061,0.832,26.08
swipe_right,1,1224,0.017,-0.010,0.920,17.420,3.176,0.443,26.08
swipe_right,1,1235,0.009,0.000,0.915,17.916,2.794,0.779,26.18
swipe_right,1,1246,0.011,-0.003,0.917,17.908,2.832,0.282,26.08
swipe_right,1,1256,0.019,-0.006,0.910,18.038,3.198,0.710,26.18
swipe_right,1,1266,0.006,-0.010,0.913,18.504,2.924,0.015,26.13
swipe_right,1,1277,0.015,-0.011,0.902,16.779,2.885,0.656,26.22
swipe_right,1,1288,0.016,-0.009,0.908,16.420,2.023,0.969,26.13
swipe_right,1,1298,0.018,-0.004,0.894,16.939,2.969,1.321,26.13
swipe_right,1,1309,0.016,-0.002,0.904,18.275,3.328,1.053,26.22
swipe_right,1,1319,0.008,0.000,0.907,20.496,3.366,0.649,26.13
swipe_right,1,1330,0.012,-0.002,0.919,20.947,3.656,0.389,26.04
swipe_right,1,1340,0.029,-0.011,0.919,20.053,3.450,1.107,26.22
swipe_right,1,1351,0.013,-0.015,0.919,20.588,3.405,0.458,26.22
swipe_right,1,1361,0.020,-0.014,0.917,19.565,2.679,0.260,26.13
swipe_right,1,1372,0.021,-0.010,0.918,17.427,2.252,0.855,26.13
swipe_right,1,1383,0.009,-0.015,0.905,16.366,2.008,1.122,26.04
swipe_right,1,1393,0.020,-0.000,0.905,16.969,2.344,1.221,26.08
swipe_right,1,1403,0.012,-0.008,0.903,18.389,2.473,0.824,26.18
swipe_right,1,1414,0.016,-0.002,0.909,18.947,2.931,1.031,26.18
swipe_right,1,1425,0.005,0.001,0.908,19.527,3.122,0.931,26.18
swipe_right,1,1435,0.023,-0.007,0.900,19.511,3.198,1.191,26.18
swipe_right,1,1445,0.004,-0.010,0.908,20.076,3.206,0.901,26.18
swipe_right,1,1456,0.006,0.000,0.912,19.328,3.313,1.466,26.18
swipe_right,1,1467,0.011,-0.009,0.914,18.153,2.885,1.588,26.08
swipe_right,1,1477,0.020,-0.019,0.917,16.557,2.427,1.527,26.08
swipe_right,1,1487,0.017,-0.013,0.904,16.649,2.374,1.168,26.18
swipe_right,1,1499,0.016,-0.011,0.915,18.198,2.099,0.366,26.18
swipe_right,1,1509,0.023,-0.005,0.922,17.740,2.153,1.115,26.08
swipe_right,1,1519,0.022,-0.009,0.909,17.176,2.595,1.115,26.08
swipe_right,1,1530,0.011,-0.008,0.895,19.718,2.679,0.855,26.18
swipe_right,1,1541,0.010,-0.004,0.901,20.725,3.580,0.496,26.18
swipe_right,1,1551,0.021,-0.011,0.897,19.763,3.901,0.954,26.18
swipe_right,1,1561,0.022,-0.012,0.912,18.901,3.718,1.092,26.18
swipe_right,1,1572,0.018,-0.017,0.922,18.603,3.160,0.763,26.18
swipe_right,1,1583,0.021,-0.007,0.927,17.099,2.466,1.450,26.18
swipe_right,1,1593,0.016,-0.015,0.925,17.099,2.519,1.504,26.08
swipe_right,1,1604,0.025,-0.004,0.933,17.786,2.176,1.237,26.08
swipe_right,1,1614,0.017,-0.010,0.903,17.824,2.321,1.489,26.08
swipe_right,1,1625,0.010,-0.006,0.911,18.084,2.153,1.366,26.18
swipe_right,1,1635,0.014,-0.007,0.895,18.664,2.580,1.313,26.08
swipe_right,1,1646,0.013,-0.007,0.884,20.160,3.427,0.275,26.08
swipe_right,1,1656,0.012,-0.012,0.892,20.466,3.679,0.481,26.13
swipe_right,1,1667,0.018,-0.009,0.897,19.504,3.939,0.611,26.13
swipe_right,1,1678,0.009,-0.016,0.904,18.840,3.840,0.504,26.22
swipe_right,1,1688,0.020,-0.011,0.926,18.214,3.580,0.618,26.22
swipe_right,1,1698,0.021,-0.004,0.929,17.634,2.985,0.725,26.13
swipe_right,1,1709,0.013,-0.006,0.923,16.901,2.511,1.198,26.13
swipe_right,1,1720,0.017,-0.007,0.921,17.397,2.588,1.458,26.13
swipe_right,1,1730,0.013,-0.000,0.915,19.771,2.405,0.832,26.13
swipe_right,1,1740,0.020,-0.013,0.908,20.405,2.924,1.099,26.13
swipe_right,1,1752,0.005,-0.004,0.909,21.298,2.580,0.198,26.22
swipe_right,1,1762,0.019,-0.010,0.911,19.336,2.870,1.298,26.13
swipe_right,1,1772,0.010,-0.016,0.895,18.618,2.763,1.191,26.13
swipe_right,1,1783,0.021,-0.018,0.898,18.496,2.878,0.740,26.13
swipe_right,1,1794,0.021,-0.017,0.908,17.840,3.137,1.076,26.13
swipe_right,1,1804,0.013,-0.009,0.910,17.763,2.351,0.962,26.13
swipe_right,1,1814,0.020,-0.007,0.906,16.901,3.053,1.305,26.04
swipe_right,1,1825,0.020,-0.008,0.905,17.779,2.687,0.870,26.08
swipe_right,1,1836,0.021,-0.005,0.905,17.802,2.656,0.733,26.13
swipe_right,1,1846,0.020,-0.012,0.913,18.634,2.214,0.580,26.08
swipe_right,1,1857,0.013,-0.011,0.912,19.046,2.321,0.588,26.18
swipe_right,1,1867,0.018,-0.014,0.915,19.786,2.412,0.115,26.18
swipe_right,1,1878,0.021,-0.020,0.911,19.947,2.817,-0.023,26.22
swipe_right,1,1888,0.018,-0.016,0.917,19.420,2.588,-0.221,26.27
swipe_right,1,1899,0.014,-0.011,0.927,17.947,2.450,0.176,26.22
swipe_right,1,1909,0.012,-0.008,0.921,16.649,2.145,1.038,26.08
swipe_right,1,1920,0.016,-0.006,0.909,16.290,1.954,1.046,26.22
swipe_right,1,1931,0.011,-0.009,0.921,17.305,2.053,1.595,26.08
swipe_right,1,1941,0.014,-0.013,0.909,19.649,2.435,-0.084,26.08
swipe_right,1,1951,0.026,-0.020,0.912,20.015,2.779,0.305,26.18
swipe_right,1,1961,-0.004,-0.004,0.918,19.870,1.817,-0.573,26.18
swipe_right,1,1973,0.035,-0.002,0.918,17.038,2.656,1.092,26.08
swipe_right,1,1983,0.005,-0.014,0.888,18.344,1.817,1.115,26.18
swipe_right,1,1993,0.008,-0.007,0.901,19.702,3.290,-0.038,26.08
swipe_right,1,2004,0.020,-0.017,0.909,19.282,3.718,0.137,26.08
swipe_right,1,2015,0.018,-0.010,0.901,18.794,2.405,0.061,26.18
swipe_right,1,2025,0.017,-0.017,0.916,17.137,2.557,0.947,26.18
swipe_right,1,2035,0.022,-0.015,0.924,16.000,1.855,1.763,26.08
swipe_right,1,2046,0.018,-0.013,0.932,16.519,1.389,1.748,26.18
swipe_right,1,2057,0.010,-0.000,0.915,17.290,2.489,1.412,26.27
swipe_right,1,2067,0.023,-0.012,0.912,20.626,2.359,0.359,26.08
swipe_right,1,2078,0.019,-0.013,0.908,20.519,2.450,-0.168,26.18
swipe_right,1,2088,0.026,-0.020,0.911,18.137,2.710,0.374,26.22
swipe_right,1,2099,0.022,-0.019,0.902,17.542,2.420,0.008,26.27
swipe_right,1,2109,0.008,0.002,0.905,18.496,2.939,-0.092,26.22
swipe_right,1,2120,0.012,-0.010,0.915,19.275,3.534,-0.153,26.13
swipe_right,1,2130,0.025,-0.018,0.914,20.305,3.427,0.214,26.22
swipe_right,1,2141,0.018,-0.016,0.916,20.076,2.389,-0.328,26.04
swipe_right,1,2152,0.022,-0.027,0.918,18.374,2.962,0.290,26.13
swipe_right,1,2162,0.017,-0.018,0.911,17.863,2.015,-0.160,26.13
swipe_right,1,2172,0.024,-0.015,0.924,17.771,2.565,0.046,26.18
swipe_right,1,2184,0.024,-0.002,0.924,18.069,1.824,-0.137,26.18
swipe_right,1,2194,0.012,-0.011,0.915,19.252,2.076,-0.595,26.08
swipe_right,1,2204,0.016,-0.017,0.897,20.084,2.634,0.351,26.18
swipe_right,1,2214,0.021,-0.019,0.907,21.099,2.947,-0.985,26.18
swipe_right,1,2226,0.044,-0.036,0.914,20.916,3.237,-2.321,26.18
swipe_right,1,2236,0.037,-0.019,0.903,18.794,2.664,-1.779,26.08
swipe_right,1,2246,0.016,0.002,0.899,18.962,2.336,-0.901,26.27
swipe_right,1,2257,0.024,-0.000,0.916,22.802,3.260,-1.183,26.18
swipe_right,1,2268,0.034,0.000,0.930,23.779,2.977,-1.198,26.08
swipe_right,1,2278,0.042,-0.013,0.924,21.580,1.382,-0.336,26.27
swipe_right,1,2289,0.047,-0.014,0.913,19.985,-0.061,-0.763,26.18
swipe_right,1,2299,0.035,-0.002,0.901,17.649,-1.611,-0.290,26.18
swipe_right,1,2310,0.026,-0.013,0.875,19.069,-1.191,-0.718,26.18
swipe_right,1,2320,-0.006,-0.021,0.870,20.771,0.275,-1.809,26.08
swipe_right,1,2331,0.018,-0.020,0.872,20.420,-2.725,0.130,26.08
swipe_right,1,2341,0.068,-0.024,0.873,21.740,-9.244,1.550,26.18
swipe_right,1,2352,0.047,-0.017,0.911,20.427,3.389,-3.519,26.08
swipe_right,1,2363,0.050,-0.022,0.936,20.824,-2.939,-6.542,26.18
swipe_right,1,2373,0.076,-0.021,0.973,21.145,-5.847,-4.336,26.18
swipe_right,1,2383,-0.009,0.035,0.912,16.763,3.611,-6.847,26.13
swipe_right,1,2395,0.054,-0.052,0.863,25.107,4.069,-8.901,26.22
swipe_right,1,2405,0.019,0.034,0.924,23.450,1.328,-6.649,26.22
swipe_right,1,2415,0.006,0.011,0.915,20.191,2.130,-6.595,26.22
swipe_right,1,2426,0.013,0.011,0.912,21.573,1.626,-6.733,26.13
swipe_right,1,2437,0.034,0.005,0.933,19.206,0.000,-7.466,26.18
swipe_right,1,2447,0.025,-0.015,0.933,17.206,1.328,-5.733,26.13
swipe_right,1,2457,-0.003,0.033,0.929,17.031,1.191,-4.191,26.13
swipe_right,1,2468,-0.007,0.002,0.928,20.427,0.908,-4.046,26.18
swipe_right,1,2479,0.010,0.011,0.942,21.366,2.565,-3.229,26.13
swipe_right,1,2489,0.016,-0.008,0.914,22.153,-0.092,-2.191,26.22
swipe_right,1,2500,0.010,0.001,0.912,24.718,-2.313,-1.252,26.08
swipe_right,1,2510,-0.009,0.016,0.898,25.038,1.366,-1.435,26.08
swipe_right,1,2521,0.008,0.019,0.894,26.786,-2.641,-0.786,26.18
swipe_right,1,2531,0.012,0.010,0.896,22.221,-1.046,1.015,26.22
swipe_right,1,2542,0.051,-0.000,0.889,20.153,1.435,0.954,26.13
swipe_right,1,2552,0.035,-0.017,0.949,17.771,-2.008,1.519,26.13
swipe_right,1,2563,0.055,-0.039,1.003,13.038,-2.511,3.351,26.08
swipe_right,1,2574,0.063,-0.013,0.996,13.344,-2.588,1.458,26.18
swipe_right,1,2584,0.030,0.001,0.950,14.595,-3.023,0.748,26.18
swipe_right,1,2594,0.046,-0.011,0.923,15.954,-3.519,-0.389,26.18
swipe_right,1,2606,0.060,-0.013,0.908,19.366,-4.725,-2.527,26.18
swipe_right,1,2616,0.049,-0.008,0.882,20.122,-2.771,-3.496,26.08
swipe_right,1,2626,0.035,0.008,0.863,21.351,-3.664,-1.733,26.18
swipe_right,1,2637,0.042,0.012,0.875,22.603,-1.740,-1.573,26.18
swipe_right,1,2648,0.054,0.025,0.857,23.130,-1.252,-1.817,26.18
swipe_right,1,2658,0.046,-0.010,0.854,16.740,-0.038,-1.214,26.13
swipe_right,1,2668,0.065,-0.034,0.876,12.534,-0.595,0.450,26.13
swipe_right,1,2679,0.058,-0.026,0.881,9.397,1.313,0.412,26.22
swipe_right,1,2690,0.045,-0.007,0.904,9.954,0.511,0.817,26.18
swipe_right,1,2700,0.055,-0.019,0.922,11.076,1.267,-0.901,26.18
swipe_right,1,2711,0.040,-0.005,0.927,10.130,1.069,-0.359,26.08
swipe_right,1,2721,0.059,-0.019,0.929,12.481,1.244,-1.351,26.18
swipe_right,1,2732,0.069,-0.015,0.933,14.076,0.229,-1.687,26.18
swipe_right,1,2742,0.041,-0.016,0.929,14.618,-1.305,-2.649,26.18
swipe_right,1,2753,0.048,-0.001,0.932,17.290,-2.076,-2.695,26.18
swipe_right,1,2763,0.013,0.011,0.928,20.473,-4.450,-1.641,26.08
swipe_right,1,2774,0.041,-0.010,0.939,20.916,-7.229,-1.580,26.18
swipe_right,1,2785,0.053,-0.045,0.917,16.229,-18.305,0.382,26.13
swipe_right,1,2795,0.069,-0.032,0.890,9.015,-12.305,5.588,26.22
swipe_right,1,2805,0.036,-0.011,0.880,11.015,-14.359,6.031,26.13
swipe_right,1,2817,-0.000,-0.099,1.061,15.595,22.061,22.168,26.18
