gesture,gesture_num,timestamp,aX,aY,aZ,gX,gY,gZ,temp
idle,1,4980,0.248,-0.023,0.903,18.878,4.015,0.672,24.34
idle,1,4996,0.246,-0.026,0.891,18.244,3.084,0.359,24.15
idle,1,5011,0.248,-0.026,0.899,18.878,3.794,0.092,24.34
idle,1,5027,0.246,-0.025,0.895,18.382,4.305,0.580,24.20
idle,1,5043,0.252,-0.021,0.910,18.511,4.351,0.366,24.15
idle,1,5058,0.249,-0.023,0.896,18.229,3.870,0.603,24.20
idle,1,5073,0.247,-0.026,0.896,18.122,5.244,0.817,24.15
idle,1,5089,0.240,-0.023,0.903,18.557,4.389,0.519,24.15
idle,1,5104,0.224,-0.012,0.902,17.756,1.908,0.916,24.15
idle,1,5121,0.243,-0.027,0.902,20.275,4.702,0.260,24.20
idle,1,5136,0.241,-0.027,0.899,17.740,1.939,-0.092,24.20
idle,1,5151,0.242,-0.022,0.901,19.557,2.137,0.260,24.25
idle,1,5167,0.246,-0.021,0.902,18.931,2.282,0.397,24.25
idle,1,5182,0.258,-0.016,0.888,18.359,4.679,0.168,24.15
idle,1,5198,0.244,-0.029,0.905,18.443,3.779,0.374,24.25
idle,1,5214,0.236,-0.029,0.910,19.176,2.908,0.695,24.20
idle,1,5229,0.245,-0.028,0.896,19.382,2.214,0.489,24.20
idle,1,5244,0.249,-0.025,0.901,19.603,1.427,-0.267,24.25
idle,1,5260,0.241,-0.023,0.898,19.405,0.206,0.076,24.15
idle,1,5275,0.253,-0.013,0.892,19.061,1.214,0.374,24.25
idle,1,5292,0.248,-0.024,0.904,18.435,2.649,-0.046,24.25
idle,1,5307,0.240,-0.023,0.900,18.496,2.664,0.206,24.20
idle,1,5322,0.236,-0.031,0.907,19.092,1.221,-0.313,24.20
idle,1,5338,0.243,-0.021,0.885,19.084,0.969,0.244,24.25
idle,1,5353,0.251,-0.021,0.899,19.389,1.985,0.298,24.15
idle,1,5368,0.257,-0.023,0.899,18.603,2.198,-0.115,24.25
idle,1,5385,0.246,-0.018,0.891,18.527,2.160,-0.115,24.29
idle,1,5400,0.248,-0.022,0.900,18.649,1.519,-0.176,24.20
idle,1,5415,0.243,-0.027,0.910,19.092,1.466,0.405,24.25
idle,1,5431,0.253,-0.021,0.899,19.649,0.924,0.656,24.25
idle,1,5446,0.255,-0.021,0.891,19.527,1.160,0.885,24.15
idle,1,5463,0.255,-0.027,0.898,18.641,0.885,0.450,24.25
idle,1,5478,0.249,-0.015,0.899,18.458,1.824,0.969,24.20
idle,1,5493,0.247,-0.023,0.900,18.626,2.260,0.870,24.20
idle,1,5509,0.244,-0.023,0.895,19.038,1.969,0.641,24.25
idle,1,5524,0.250,-0.024,0.901,19.656,2.298,0.817,24.25
idle,1,5539,0.260,-0.023,0.897,19.092,2.099,0.786,24.15
idle,1,5556,0.259,-0.026,0.897,18.718,1.718,0.374,24.20
idle,1,5571,0.242,-0.028,0.897,19.069,1.153,-0.069,24.11
idle,1,5586,0.251,-0.026,0.897,19.206,0.656,-0.260,24.25
idle,1,5602,0.241,-0.011,0.890,19.183,1.282,-0.198,24.15
idle,1,5617,0.252,-0.017,0.896,19.405,3.496,0.183,24.25
idle,1,5634,0.262,-0.020,0.900,18.771,3.893,0.198,24.25
idle,1,5649,0.251,-0.020,0.896,18.504,3.740,0.611,24.25
idle,1,5664,0.250,-0.021,0.899,18.565,4.824,1.481,24.20
idle,1,5680,0.255,-0.022,0.897,18.901,4.244,0.863,24.20
idle,1,5695,0.251,-0.023,0.905,19.023,2.603,0.603,24.29
idle,1,5710,0.255,-0.024,0.891,19.405,1.565,-0.008,24.15
idle,1,5727,0.249,-0.024,0.896,19.626,1.099,0.115,24.25
idle,1,5742,0.259,-0.020,0.894,18.748,0.672,0.107,24.11
idle,1,5757,0.252,-0.020,0.895,19.641,1.687,-0.290,24.20
idle,1,5773,0.248,-0.015,0.893,18.794,1.000,0.084,24.20
idle,1,5788,0.251,-0.023,0.891,19.122,1.969,0.611,24.15
idle,1,5804,0.259,-0.025,0.903,19.511,1.695,0.901,24.15
idle,1,5820,0.265,-0.020,0.903,19.160,1.115,0.588,24.20
idle,1,5835,0.250,-0.017,0.894,18.679,0.710,0.687,24.20
idle,1,5851,0.257,-0.023,0.902,19.344,1.809,0.840,24.25
idle,1,5866,0.260,-0.022,0.901,18.221,-0.130,0.481,24.15
idle,1,5881,0.265,-0.020,0.894,18.733,0.977,0.092,24.20
idle,1,5897,0.256,-0.028,0.904,19.191,0.160,0.267,24.06
idle,1,5913,0.261,-0.018,0.892,18.260,-0.954,0.221,24.25
idle,1,5928,0.262,-0.023,0.898,18.687,0.504,0.145,24.25
idle,1,5944,0.258,-0.018,0.902,18.305,-0.145,-0.061,24.20
idle,1,5959,0.259,-0.024,0.890,19.023,0.519,0.214,24.20
idle,1,5975,0.260,-0.021,0.904,18.885,-2.412,-0.336,24.20
idle,1,5990,0.262,-0.022,0.886,18.771,-0.595,0.023,24.15
idle,1,6006,0.268,-0.015,0.905,18.519,0.336,0.550,24.34
idle,1,6022,0.269,-0.014,0.881,18.260,0.893,0.466,24.20
idle,1,6037,0.261,-0.019,0.896,18.626,1.771,0.809,24.25
idle,1,6052,0.262,-0.016,0.887,18.847,2.588,0.893,24.25
idle,1,6068,0.260,-0.019,0.903,19.389,4.198,0.954,24.15
idle,1,6083,0.260,-0.018,0.893,18.924,4.160,0.916,24.15
idle,1,6099,0.259,-0.017,0.878,18.885,5.092,1.000,24.29
idle,1,6115,0.271,-0.018,0.901,19.076,5.420,0.802,24.20
idle,1,6130,0.266,-0.022,0.892,18.366,5.107,0.878,24.20
idle,1,6146,0.255,-0.025,0.903,19.122,6.573,1.252,24.25
idle,1,6161,0.262,-0.021,0.904,18.710,5.000,1.336,24.25
idle,1,6177,0.260,-0.024,0.899,19.481,3.786,0.809,24.15
