gesture,gesture_num,timestamp,aX,aY,aZ,gX,gY,gZ,temp
swipe_down,1,2287,0.071,0.013,0.919,18.687,2.977,0.573,24.44
swipe_down,1,2297,0.070,0.010,0.907,18.824,2.824,0.634,24.34
swipe_down,1,2308,0.070,0.016,0.921,18.824,2.939,0.595,24.44
swipe_down,1,2319,0.075,0.011,0.904,18.870,2.817,0.588,24.34
swipe_down,1,2329,0.077,0.015,0.913,18.908,2.969,0.603,24.39
swipe_down,1,2339,0.076,0.010,0.912,18.908,2.832,0.763,24.39
swipe_down,1,2351,0.071,0.010,0.915,18.855,2.863,0.618,24.39
swipe_down,1,2361,0.068,0.009,0.907,18.878,2.931,0.550,24.39
swipe_down,1,2371,0.064,0.015,0.919,18.863,2.885,0.496,24.39
swipe_down,1,2381,0.068,0.013,0.909,18.954,2.954,0.702,24.34
swipe_down,1,2393,0.073,0.012,0.911,18.863,3.015,0.542,24.34
swipe_down,1,2403,0.069,0.018,0.908,18.931,2.840,0.702,24.44
swipe_down,1,2413,0.072,0.012,0.907,18.878,2.679,0.580,24.39
swipe_down,1,2423,0.075,0.010,0.917,18.916,2.977,0.649,24.39
swipe_down,1,2435,0.073,0.010,0.915,18.809,2.931,0.641,24.39
swipe_down,1,2445,0.070,0.010,0.914,18.893,2.763,0.802,24.39
swipe_down,1,2455,0.070,0.013,0.916,18.786,2.908,0.695,24.39
swipe_down,1,2466,0.074,0.016,0.922,19.023,2.672,0.649,24.34
swipe_down,1,2477,0.075,0.013,0.914,18.817,2.939,0.565,24.25
swipe_down,1,2487,0.071,0.012,0.905,18.840,2.763,0.641,24.34
swipe_down,1,2497,0.070,0.015,0.905,18.870,2.824,0.641,24.44
swipe_down,1,2508,0.073,0.017,0.912,18.809,2.832,0.595,24.44
swipe_down,1,2519,0.074,0.015,0.913,18.748,2.863,0.580,24.34
swipe_down,1,2529,0.067,0.013,0.906,19.031,2.809,0.595,24.44
swipe_down,1,2540,0.073,0.008,0.918,18.817,2.885,0.740,24.39
