gesture,gesture_num,timestamp,aX,aY,aZ,gX,gY,gZ,temp
rotate_cw,1,2572,0.082,-0.020,0.868,19.008,7.206,1.038,26.08
rotate_cw,1,2582,0.101,-0.014,0.883,18.557,9.847,0.939,26.13
rotate_cw,1,2593,0.092,-0.019,0.907,18.649,7.481,-0.962,26.08
rotate_cw,1,2604,0.090,-0.019,0.885,18.557,8.626,-1.725,26.04
rotate_cw,1,2614,0.079,-0.030,0.904,17.359,8.885,-2.076,26.18
rotate_cw,1,2625,0.088,-0.032,0.950,19.389,7.443,-0.771,26.08
rotate_cw,1,2635,0.072,-0.037,0.958,22.466,3.038,-0.321,26.08
rotate_cw,1,2646,0.060,-0.036,0.935,24.573,5.137,-0.221,26.18
rotate_cw,1,2656,0.058,-0.036,0.921,25.359,8.763,1.863,26.18
rotate_cw,1,2667,0.052,-0.022,0.919,24.282,6.351,2.878,26.08
rotate_cw,1,2677,0.066,-0.023,0.900,22.382,3.290,2.244,26.18
rotate_cw,1,2688,0.060,-0.010,0.881,19.443,1.115,2.237,26.13
rotate_cw,1,2699,0.093,-0.001,0.869,14.931,1.420,0.321,26.04
rotate_cw,1,2709,0.116,0.004,0.891,10.580,-7.069,-8.802,26.04
rotate_cw,1,2719,0.118,0.012,0.904,9.756,-25.557,-20.916,26.04
rotate_cw,1,2731,0.102,0.024,0.923,11.519,-37.176,-25.115,26.04
rotate_cw,1,2741,0.076,0.010,0.938,14.015,-34.794,-30.420,26.08
rotate_cw,1,2751,0.077,-0.062,0.938,10.710,-30.420,-23.893,26.13
rotate_cw,1,2762,0.040,-0.037,0.966,10.756,-22.427,-20.420,26.18
rotate_cw,1,2772,0.051,-0.095,0.928,18.626,-34.893,-3.443,26.13
rotate_cw,1,2784,0.080,-0.105,0.878,8.321,-32.481,8.588,26.08
rotate_cw,1,2794,0.175,-0.040,0.862,8.832,-21.550,9.053,26.18
rotate_cw,1,2804,0.172,-0.035,0.809,4.794,-2.420,2.618,26.08
rotate_cw,1,2816,0.114,-0.042,0.869,-1.634,6.626,-0.947,26.08
rotate_cw,1,2826,0.116,-0.034,0.950,-1.618,18.275,3.802,26.08
rotate_cw,1,2836,0.129,-0.035,0.974,9.351,16.145,2.756,26.18
rotate_cw,1,2846,0.117,-0.040,0.973,17.168,9.977,-6.710,26.08
rotate_cw,1,2857,0.153,0.015,0.917,30.649,16.893,-26.588,25.99
rotate_cw,1,2868,0.069,-0.074,0.890,33.901,29.244,-10.405,26.08
rotate_cw,1,2879,0.134,-0.058,0.879,26.176,19.214,2.122,26.18
rotate_cw,1,2889,0.136,-0.036,0.874,21.695,1.756,14.305,26.04
rotate_cw,1,2899,0.133,-0.016,0.865,15.527,-15.344,10.664,26.18
rotate_cw,1,2911,0.151,-0.040,0.886,12.260,-12.733,9.847,26.08
rotate_cw,1,2921,0.083,-0.046,0.911,12.962,-10.084,14.183,26.13
rotate_cw,1,2931,0.102,-0.034,0.909,9.084,-9.267,17.695,26.18
rotate_cw,1,2942,0.104,-0.035,0.936,5.870,-4.779,20.183,26.08
rotate_cw,1,2953,0.126,-0.071,0.946,6.168,-8.550,17.947,25.99
rotate_cw,1,2963,0.137,-0.050,0.944,11.794,-6.901,13.817,26.13
rotate_cw,1,2974,0.162,-0.042,0.936,15.305,-2.656,7.298,26.04
rotate_cw,1,2984,0.104,-0.051,0.902,19.137,1.855,6.107,26.18
rotate_cw,1,2995,0.110,-0.053,0.914,15.947,-0.321,10.076,25.99
rotate_cw,1,3006,0.107,-0.072,0.916,14.710,-5.534,12.107,26.08
rotate_cw,1,3016,0.105,-0.057,0.915,14.489,-6.695,16.176,26.13
rotate_cw,1,3027,0.095,-0.085,0.911,15.511,-12.038,19.374,26.13
rotate_cw,1,3038,0.137,-0.054,0.898,15.977,-12.779,22.244,26.08
rotate_cw,1,3048,0.152,-0.063,0.907,17.282,-10.870,21.145,26.13
rotate_cw,1,3059,0.162,-0.046,0.858,11.634,-2.939,21.107,25.99
rotate_cw,1,3069,0.196,-0.073,0.913,9.511,1.244,10.046,26.22
rotate_cw,1,3080,0.121,-0.074,0.920,20.069,2.435,8.351,26.22
rotate_cw,1,3091,0.155,-0.046,0.894,17.641,2.817,9.107,26.04
rotate_cw,1,3101,0.146,-0.044,0.920,16.092,3.954,6.832,26.08
rotate_cw,1,3111,0.135,-0.057,0.914,17.847,2.748,3.855,26.18
rotate_cw,1,3123,0.128,-0.050,0.900,15.725,3.420,-0.076,26.18
rotate_cw,1,3133,0.117,-0.077,0.921,16.450,4.084,-0.344,26.18
rotate_cw,1,3143,0.110,-0.075,0.933,22.672,1.130,-2.076,26.08
rotate_cw,1,3154,0.151,-0.096,0.906,22.450,-4.366,-12.809,26.18
rotate_cw,1,3165,0.088,-0.104,0.962,26.382,-7.015,-32.618,26.13
rotate_cw,1,3175,0.073,-0.080,0.841,38.229,-10.076,-46.695,26.13
rotate_cw,1,3186,0.154,-0.016,0.860,12.557,28.473,-41.466,26.08
rotate_cw,1,3196,0.154,-0.028,0.967,17.069,24.458,1.069,26.13
rotate_cw,1,3207,0.172,-0.085,1.003,26.649,-13.221,10.275,26.18
rotate_cw,1,3218,0.169,-0.013,0.940,20.038,-29.458,-4.267,26.13
rotate_cw,1,3228,0.141,-0.054,0.874,30.679,-30.901,4.595,26.13
rotate_cw,1,3239,0.162,-0.029,0.881,34.656,-19.336,6.550,26.18
rotate_cw,1,3250,0.191,-0.032,0.903,31.115,-11.252,-2.466,26.08
rotate_cw,1,3260,0.162,-0.048,0.912,31.405,-20.824,-7.634,26.13
rotate_cw,1,3271,0.175,-0.042,0.904,31.863,-19.542,-8.962,26.08
rotate_cw,1,3281,0.165,-0.045,0.880,30.908,-11.885,-15.214,26.18
rotate_cw,1,3293,0.166,-0.052,0.870,32.481,0.565,-15.168,26.04
rotate_cw,1,3303,0.169,-0.040,0.873,31.328,10.824,-10.092,26.08
rotate_cw,1,3313,0.190,-0.041,0.898,29.420,9.718,-10.916,26.04
rotate_cw,1,3324,0.196,-0.021,0.910,28.557,10.206,-14.809,26.13
rotate_cw,1,3335,0.174,-0.026,0.933,27.664,8.450,-14.420,26.18
rotate_cw,1,3345,0.205,-0.051,0.898,21.214,-2.153,4.206,26.13
rotate_cw,1,3356,0.117,0.005,0.861,23.435,10.298,-14.679,26.13
rotate_cw,1,3366,0.140,-0.058,0.852,16.427,29.282,-3.931,26.08
rotate_cw,1,3378,0.118,-0.034,0.919,16.756,38.031,0.824,26.08
rotate_cw,1,3388,0.140,-0.008,0.939,20.053,32.435,0.641,26.13
rotate_cw,1,3398,0.172,-0.037,0.944,22.076,21.076,6.916,26.13
rotate_cw,1,3409,0.130,-0.013,0.936,24.053,-1.901,2.519,26.18
rotate_cw,1,3420,0.164,-0.025,0.911,23.328,-4.870,0.733,26.08
rotate_cw,1,3430,0.138,-0.025,0.913,24.855,4.405,3.267,26.08
rotate_cw,1,3440,0.155,-0.004,0.912,20.405,14.008,-0.290,26.08
rotate_cw,1,3451,0.165,-0.033,0.901,21.183,14.870,2.985,26.13
rotate_cw,1,3462,0.145,-0.021,0.909,24.344,4.053,3.794,26.13
rotate_cw,1,3472,0.134,-0.014,0.906,22.916,-0.328,1.611,26.13
rotate_cw,1,3483,0.110,-0.043,0.889,22.855,-0.855,5.656,26.13
rotate_cw,1,3493,0.132,-0.019,0.884,22.634,4.435,6.191,26.08
rotate_cw,1,3504,0.161,-0.014,0.914,19.244,8.168,4.229,26.18
rotate_cw,1,3515,0.142,-0.039,0.879,20.191,0.244,9.962,26.08
rotate_cw,1,3525,0.166,0.007,0.903,17.489,-3.107,6.664,26.18
rotate_cw,1,3535,0.158,-0.017,0.878,18.069,-3.076,4.061,26.18
rotate_cw,1,3547,0.138,-0.015,0.881,16.748,-3.412,2.183,26.18
rotate_cw,1,3557,0.119,-0.012,0.874,15.359,-0.992,-0.687,26.08
rotate_cw,1,3567,0.125,-0.020,0.889,13.947,7.641,-0.450,26.13
rotate_cw,1,3578,0.143,-0.021,0.923,15.649,13.985,0.511,26.08
rotate_cw,1,3589,0.158,-0.034,0.927,18.420,14.618,1.267,26.13
rotate_cw,1,3599,0.147,-0.023,0.926,18.229,14.267,3.786,26.08
rotate_cw,1,3610,0.141,-0.011,0.948,18.863,8.321,6.748,25.99
rotate_cw,1,3620,0.132,-0.030,0.898,20.656,5.130,9.565,26.13
rotate_cw,1,3631,0.140,0.003,0.825,17.504,15.649,6.244,26.22
rotate_cw,1,3642,0.111,-0.030,0.860,14.397,29.656,4.748,26.04
rotate_cw,1,3652,0.129,-0.019,0.902,13.733,31.015,3.626,26.18
rotate_cw,1,3662,0.118,-0.037,0.932,12.718,23.153,4.260,26.18
rotate_cw,1,3674,0.126,-0.031,0.956,14.466,10.618,2.588,26.18
rotate_cw,1,3684,0.114,-0.043,0.967,17.145,-0.504,0.824,26.04
rotate_cw,1,3694,0.094,-0.032,0.964,19.557,-12.351,4.366,26.08
rotate_cw,1,3705,0.151,-0.041,0.949,21.046,-16.351,7.977,25.99
rotate_cw,1,3716,0.129,-0.019,0.926,23.267,-19.618,4.435,26.13
rotate_cw,1,3726,0.123,-0.037,0.922,20.221,-25.389,6.687,26.22
rotate_cw,1,3737,0.130,-0.015,0.882,21.046,-24.840,8.603,26.08
rotate_cw,1,3747,0.144,-0.014,0.871,20.969,-22.023,6.069,26.08
rotate_cw,1,3759,0.157,-0.003,0.854,21.145,-19.366,3.611,26.04
rotate_cw,1,3769,0.162,-0.009,0.869,19.496,-15.794,1.580,26.08
rotate_cw,1,3779,0.145,-0.020,0.890,18.885,-8.489,-0.519,26.08
rotate_cw,1,3790,0.145,-0.022,0.920,19.931,-4.328,1.359,26.18
rotate_cw,1,3801,0.168,-0.019,0.936,18.756,-4.298,-0.595,26.18
rotate_cw,1,3811,0.160,-0.041,0.930,18.092,-2.847,0.137,26.13
rotate_cw,1,3822,0.131,-0.056,0.916,19.931,-6.160,1.794,26.13
rotate_cw,1,3832,0.155,-0.027,0.895,20.817,-4.099,2.183,26.13
rotate_cw,1,3843,0.159,-0.022,0.874,19.328,2.183,0.359,26.13
rotate_cw,1,3853,0.144,-0.023,0.863,17.687,7.130,0.664,26.13
rotate_cw,1,3864,0.159,-0.013,0.908,16.664,11.214,1.649,26.13
rotate_cw,1,3874,0.159,-0.020,0.934,18.260,12.710,0.901,26.08
rotate_cw,1,3885,0.174,-0.019,0.960,19.939,6.504,3.763,26.08
rotate_cw,1,3896,0.158,-0.026,0.958,21.733,0.130,5.221,26.08
rotate_cw,1,3906,0.163,-0.025,0.913,23.802,-1.740,5.573,26.08
rotate_cw,1,3916,0.156,-0.031,0.894,23.305,2.176,5.481,25.99
rotate_cw,1,3928,0.151,-0.031,0.901,23.573,4.336,3.756,26.18
rotate_cw,1,3938,0.173,-0.029,0.886,23.366,5.679,3.427,26.04
rotate_cw,1,3948,0.187,-0.018,0.867,19.366,8.466,5.527,26.04
rotate_cw,1,3959,0.200,-0.006,0.876,19.076,16.374,0.153,26.04
rotate_cw,1,3970,0.181,-0.015,0.870,15.496,18.840,1.588,26.13
rotate_cw,1,3980,0.205,-0.017,0.888,11.214,23.374,-4.924,25.99
rotate_cw,1,3991,0.187,0.008,0.948,17.382,35.275,-13.321,26.13
rotate_cw,1,4001,0.132,-0.027,0.948,20.939,35.489,-11.366,26.08
rotate_cw,1,4012,0.086,-0.025,0.938,20.298,28.779,-11.344,26.13
rotate_cw,1,4023,0.119,-0.026,0.929,19.076,29.618,-8.901,26.08
rotate_cw,1,4033,0.124,-0.042,0.931,20.191,27.733,-6.351,26.08
rotate_cw,1,4044,0.124,-0.032,0.940,20.580,19.038,-7.130,26.04
rotate_cw,1,4055,0.102,-0.025,0.914,21.656,13.840,-7.511,26.04
rotate_cw,1,4065,0.082,-0.026,0.893,22.962,16.359,-9.198,25.99
rotate_cw,1,4076,0.091,-0.029,0.888,21.099,21.603,-10.328,26.08
rotate_cw,1,4086,0.091,-0.009,0.916,20.870,18.809,-12.664,26.13
